,gameid,side,pick1,pick2,pick3,pick4,pick5,ban1,ban2,ban3,ban4,ban5,result
2063,TREU/1001130573,Red,Fiora,Nidalee,Lux,Lucian,Bard,Kog'Maw,Kalista,Lee Sin,None,None,0
2064,TREU/1001130710,Blue,Trundle,Nidalee,Corki,Lucian,Braum,Lissandra,Kog'Maw,Fiora,None,None,1
2065,TREU/1001130710,Red,Nautilus,Lee Sin,LeBlanc,Ezreal,Alistar,Bard,Kalista,Lulu,None,None,0
2066,TREU/1001130713,Blue,Fiora,Lee Sin,Twisted Fate,Kalista,Janna,Bard,Nidalee,Lulu,None,None,0
2067,TREU/1001130713,Red,Poppy,Gragas,Zed,Corki,Braum,Kog'Maw,Lissandra,Alistar,None,None,1
2068,TREU/1001130714,Blue,Poppy,Graves,Viktor,Kalista,Braum,Lee Sin,Thresh,Nautilus,None,None,0
2069,TREU/1001130714,Red,Trundle,Gragas,Zed,Jhin,Alistar,Lissandra,Nidalee,Lulu,None,None,1
2070,TREU/1001130723,Blue,Nautilus,Lee Sin,Lulu,Lucian,Braum,Lissandra,Corki,Kalista,None,None,0
2071,TREU/1001130723,Red,Poppy,Gragas,Ezreal,Kog'Maw,Alistar,Jhin,Nidalee,Zed,None,None,1
2072,TREU/1001130727,Blue,Nautilus,Elise,Lulu,Kalista,Thresh,Lissandra,Gragas,Kog'Maw,None,None,1
2073,TREU/1001130727,Red,Fiora,Lee Sin,Corki,Ezreal,Alistar,Nidalee,Jhin,Zed,None,None,0
2074,TREU/1001130745,Blue,Poppy,Gragas,Corki,Ezreal,Braum,Jhin,Lissandra,Nautilus,None,None,1
2075,TREU/1001130745,Red,Trundle,Lee Sin,Zed,Kog'Maw,Alistar,Lulu,Nidalee,Kalista,None,None,0
2076,TREU/1001140103,Blue,Fiora,Kindred,Orianna,Kalista,Alistar,Gragas,Twisted Fate,Poppy,None,None,0
2077,TREU/1001140103,Red,Trundle,Rek'Sai,Corki,Sivir,Nautilus,Zilean,Kog'Maw,Lulu,None,None,1
2078,TREU/1001140114,Blue,Lulu,Udyr,Corki,Vayne,Trundle,Kog'Maw,Fiora,Gangplank,None,None,0
2079,TREU/1001140114,Red,Nautilus,Gragas,LeBlanc,Sivir,Braum,Zed,Poppy,Malphite,None,None,1
2080,TREU/1001140119,Blue,Nautilus,Gragas,LeBlanc,Lucian,Alistar,Zilean,Jhin,Lulu,None,None,0
2081,TREU/1001140119,Red,Trundle,Shen,Lux,Caitlyn,Braum,Sivir,Kog'Maw,Kalista,None,None,1
2082,TREU/1001150096,Blue,Fiora,Gragas,Ahri,Kalista,Thresh,Zed,Poppy,Nautilus,None,None,1
2083,TREU/1001150096,Red,Shen,Kindred,Corki,Sivir,Braum,Kog'Maw,LeBlanc,Gangplank,None,None,0
2084,TREU/1001150104,Blue,Fiora,Gragas,Ahri,Corki,Braum,Zilean,Jhin,Lux,None,None,0
2085,TREU/1001150104,Red,Trundle,Nidalee,Lulu,Lucian,Thresh,Sivir,Kalista,Kog'Maw,None,None,1
2086,TREU/1001160063,Blue,Trundle,Elise,Lulu,Lucian,Thresh,Nidalee,Braum,Kindred,None,None,1
2087,TREU/1001160063,Red,Graves,Gragas,Twisted Fate,Kalista,Bard,None,Poppy,Quinn,None,None,0
2088,TREU/1001160076,Blue,Fiora,Elise,Ahri,Sivir,Trundle,Lulu,Quinn,Poppy,None,None,0
2089,TREU/1001160076,Red,Graves,Gragas,LeBlanc,Lucian,Bard,Nidalee,Kindred,Braum,None,None,1
2090,TREU/1001160078,Blue,Rammus,Gragas,Corki,Lucian,Bard,Nidalee,Braum,Kindred,None,None,0
2091,TREU/1001160078,Red,Trundle,Graves,Twisted Fate,Sivir,Janna,Lulu,Poppy,Quinn,None,None,1
2092,TREU/1001160123,Blue,Nautilus,Nidalee,Azir,Lucian,Braum,Quinn,Soraka,Corki,None,None,1
2093,TREU/1001160123,Red,Trundle,Gragas,Lulu,Sivir,Bard,Kalista,Alistar,Kindred,None,None,0
2094,TREU/1001160128,Blue,Trundle,Elise,Corki,Lucian,Soraka,Kalista,Kindred,Alistar,None,None,0
2095,TREU/1001160128,Red,Malphite,Rek'Sai,Lulu,Vayne,Janna,Quinn,Nidalee,Gragas,None,None,1
2096,TREU/1001160130,Blue,Nautilus,Nidalee,Lulu,Lucian,Braum,Quinn,Soraka,Corki,None,None,0
2097,TREU/1001160130,Red,Trundle,Gragas,Lissandra,Jhin,Thresh,Kalista,Kindred,Alistar,None,None,1
2098,TREU/1001160131,Blue,Poppy,Gragas,Lux,Jhin,Thresh,Kalista,Kindred,Alistar,None,None,0
2099,TREU/1001160131,Red,Malphite,Rek'Sai,Lissandra,Lucian,Braum,Quinn,Soraka,Trundle,None,None,1
2100,TREU/1001160285,Blue,Nautilus,Elise,Corki,Ezreal,Trundle,Kindred,Alistar,Kalista,None,None,1
2101,TREU/1001160285,Red,Shen,Nidalee,Azir,Lucian,Braum,Graves,Gragas,LeBlanc,None,None,0
2102,TREU/1001160295,Blue,Malphite,Graves,Lissandra,Lucian,Trundle,Poppy,LeBlanc,Gragas,None,None,0
2103,TREU/1001160295,Red,Nautilus,Elise,Corki,Ezreal,Braum,Kindred,Kalista,Alistar,None,None,1
2104,TREU/1001160298,Blue,Poppy,Gragas,Anivia,Lucian,Trundle,Morgana,Kindred,Lux,None,None,1
2105,TREU/1001160298,Red,Nautilus,Graves,Zilean,Sivir,Alistar,Bard,Kalista,Nidalee,None,None,0
2106,TREU/1001160299,Blue,Poppy,Elise,Azir,Sivir,Nautilus,Kalista,Alistar,Kindred,None,None,0
2107,TREU/1001160299,Red,Rammus,Gragas,Varus,Lucian,Braum,LeBlanc,Corki,Trundle,None,None,1
2108,TREU/1001160301,Blue,Fiora,Maokai,Corki,Lucian,Bard,Trundle,LeBlanc,Gragas,None,None,1
2109,TREU/1001160301,Red,Nautilus,Rek'Sai,Azir,Ezreal,Braum,Kindred,Alistar,Kalista,None,None,0
2110,TREU/1001160305,Blue,Maokai,Lee Sin,Lulu,Sivir,Thresh,Gragas,Azir,Kalista,None,None,0
2111,TREU/1001160305,Red,Trundle,Elise,Corki,Caitlyn,Braum,Kindred,Nidalee,Graves,None,None,1
2112,TREU/1001160306,Blue,Nautilus,Graves,Kassadin,Lucian,Janna,Alistar,Kindred,Kalista,None,None,0
2113,TREU/1001160306,Red,Malphite,Gragas,Azir,Ezreal,Braum,LeBlanc,Trundle,Corki,None,None,1
2114,TREU/1001160307,Blue,Gnar,Elise,Azir,Kalista,Alistar,Kindred,Nidalee,Graves,None,None,0
2115,TREU/1001160307,Red,Maokai,Zac,Ahri,Sivir,Braum,Corki,Gragas,Trundle,None,None,1
2116,TREU/1001160312,Blue,Fiora,Gragas,Orianna,Sivir,Braum,Kindred,Zilean,Nidalee,None,None,0
2117,TREU/1001160312,Red,Trundle,Poppy,Lulu,Lucian,Janna,Azir,Corki,Morgana,None,None,1
2118,TREU/1001160414,Blue,Maokai,Nidalee,Gangplank,Kalista,Bard,Morgana,Ahri,Sivir,None,None,1
2119,TREU/1001160414,Red,Ekko,Gragas,Azir,Lucian,Blitzcrank,Corki,Poppy,Trundle,None,None,0
2120,TREU/1001170081,Blue,Trundle,Lee Sin,Viktor,Kalista,Braum,Lulu,Poppy,Quinn,None,None,0
2121,TREU/1001170081,Red,Graves,Gragas,LeBlanc,Ezreal,Elise,Nidalee,Twisted Fate,Kindred,None,None,1
2122,TREU/1001170267,Blue,Poppy,Nidalee,Azir,Lucian,Braum,Twisted Fate,Kindred,Graves,None,None,1
2123,TREU/1001170267,Red,Nautilus,Rek'Sai,Lulu,Sivir,Trundle,Thresh,Gragas,Quinn,None,None,0
2124,TREU/1001170270,Blue,Fiora,Graves,Orianna,Ezreal,Braum,Thresh,Quinn,Gragas,None,None,0
2125,TREU/1001170270,Red,Trundle,Elise,Azir,Lucian,Alistar,Twisted Fate,Kindred,Nidalee,None,None,1
2126,TREU/1001170272,Blue,Trundle,Lee Sin,Lissandra,Lucian,Alistar,Twisted Fate,Kindred,Nidalee,None,None,1
2127,TREU/1001170272,Red,Graves,Elise,Lulu,Kalista,Braum,Azir,Poppy,Gragas,None,None,0
2128,TREU/1001170283,Blue,Maokai,Graves,LeBlanc,Ezreal,Poppy,Trundle,Kindred,Corki,None,None,1
2129,TREU/1001170283,Red,Nautilus,Elise,Azir,Kalista,Morgana,None,Gragas,Sivir,None,None,0
2130,TREU/1001170297,Blue,Maokai,Elise,LeBlanc,Ezreal,Poppy,Trundle,Kindred,Corki,None,None,1
2131,TREU/1001170297,Red,Nautilus,Rek'Sai,Azir,Lucian,Bard,Sivir,Gragas,Graves,None,None,0
2132,TREU/1001170298,Blue,Nautilus,Gragas,Lulu,Kog'Maw,Morgana,Graves,Ezreal,Poppy,None,None,1
2133,TREU/1001170298,Red,Maokai,Sejuani,Quinn,Sivir,Bard,Trundle,Kindred,Corki,None,None,0
2134,TREU/1001170300,Blue,Fiora,Elise,Lissandra,Lucian,Poppy,Trundle,Lulu,Kindred,None,None,0
2135,TREU/1001170300,Red,Nautilus,Gragas,Corki,Sivir,Alistar,Graves,Ezreal,Azir,None,None,1
2136,TREU/1001170302,Blue,Trundle,Elise,Lux,Sivir,Alistar,Ezreal,Graves,Azir,None,None,0
2137,TREU/1001170302,Red,Karma,Rek'Sai,Corki,Lucian,Poppy,Kindred,Gragas,Lulu,None,None,1
2138,TREU/1001170315,Blue,Poppy,Graves,Azir,Lucian,Alistar,Morgana,Kindred,Lux,None,None,1
2139,TREU/1001170315,Red,Trundle,Gragas,Lulu,Jhin,Braum,Bard,Kalista,Nidalee,None,None,0
2140,TREU/1001170318,Blue,Poppy,Nidalee,Gangplank,Corki,Braum,Morgana,Kindred,Lux,None,None,1
2141,TREU/1001170318,Red,Fiora,Elise,Lulu,Sivir,Trundle,Bard,Kalista,Lucian,None,None,0
2142,TREU/1001170331,Blue,Gnar,Graves,Lulu,Jhin,Morgana,Azir,Corki,Ahri,None,None,0
2143,TREU/1001170331,Red,Trundle,Gragas,Orianna,Lucian,Bard,Kindred,Nidalee,Rammus,None,None,1
2144,TREU/1001170332,Blue,Maokai,Gragas,Ahri,Sivir,Braum,Corki,Trundle,Azir,None,None,1
2145,TREU/1001170332,Red,Poppy,Elise,LeBlanc,Kalista,Alistar,Kindred,Nidalee,Rammus,None,None,0
2146,TREU/1001170335,Blue,Maokai,Gragas,LeBlanc,Tristana,Janna,Corki,Trundle,Azir,None,None,1
2147,TREU/1001170335,Red,Lulu,Rek'Sai,Orianna,Sivir,Braum,Kindred,Nidalee,Ahri,None,None,0
2148,TREU/1001170336,Blue,Poppy,Graves,Zilean,Lucian,Bard,Azir,Corki,Gragas,None,None,1
2149,TREU/1001170336,Red,Maokai,Lee Sin,Kayle,Jhin,Morgana,Kindred,Nidalee,Trundle,None,None,0
2150,TREU/1001170415,Blue,Maokai,Nidalee,Azir,Lucian,Bard,Morgana,Ahri,Gragas,None,None,1
2151,TREU/1001170415,Red,Ekko,Kindred,Kassadin,Sivir,Braum,Corki,Trundle,Poppy,None,None,0
2152,TREU/1001170416,Blue,Ekko,Graves,Kassadin,Sivir,Trundle,Corki,Gragas,Poppy,None,None,1
2153,TREU/1001170416,Red,Maokai,Kindred,Azir,Lucian,Braum,Morgana,Nidalee,Ahri,None,None,0
2154,TREU/1001170417,Blue,Ekko,Gragas,Ahri,Lucian,Trundle,Bard,Corki,Poppy,None,None,0
2155,TREU/1001170417,Red,Maokai,Graves,Azir,Kalista,Alistar,Morgana,Nidalee,Sivir,None,None,1
2156,TREU/1001190007,Blue,Maokai,Kindred,Azir,Sivir,Janna,Caitlyn,Morgana,Braum,None,None,1
2157,TREU/1001190007,Red,Trundle,Gragas,Veigar,Lucian,Bard,Kalista,Ekko,Malphite,None,None,0
2158,TREU/1001190008,Blue,Malphite,Ekko,Twisted Fate,Sivir,Morgana,Kalista,Azir,Poppy,None,None,1
2159,TREU/1001190008,Red,Maokai,Graves,Varus,Corki,Braum,Kindred,Caitlyn,Gragas,None,None,0
2160,TREU/1001190009,Blue,Ekko,Gragas,Vel'Koz,Lucian,Janna,Caitlyn,Morgana,Braum,None,None,0
2161,TREU/1001190009,Red,Poppy,Graves,Fizz,Sivir,Trundle,Kalista,Azir,Kindred,None,None,1
2162,TREU/1001190010,Blue,Ryze,Zac,Gangplank,Sivir,Morgana,Caitlyn,Fizz,Gragas,None,None,1
2163,TREU/1001190010,Red,Ekko,Graves,Jayce,Corki,Braum,Kalista,Kindred,Azir,None,None,0
2164,TREU/1001190011,Blue,Ekko,Zac,Ahri,Sivir,Trundle,Caitlyn,Fizz,Gragas,None,None,1
2165,TREU/1001190011,Red,Shen,Graves,Twisted Fate,Tristana,Morgana,Kindred,Azir,Gangplank,None,None,0
2166,TREU/1001190027,Blue,Nautilus,Nidalee,Karma,Lucian,Trundle,Sivir,Corki,Kindred,None,None,0
2167,TREU/1001190027,Red,Maokai,Graves,Lissandra,Ezreal,Braum,Ekko,Poppy,Morgana,None,None,1
2168,TREU/1001190030,Blue,Maokai,Kindred,Azir,Sivir,Braum,Morgana,Ekko,Lissandra,None,None,1
2169,TREU/1001190030,Red,Fizz,Graves,Lulu,Lucian,Karma,Nidalee,Poppy,Corki,None,None,0
2170,TREU/1001190031,Blue,Maokai,Elise,Lissandra,Ezreal,Braum,Sivir,Nidalee,Kindred,None,None,0
2171,TREU/1001190031,Red,Gangplank,Rek'Sai,Corki,Jhin,Morgana,Ekko,Poppy,Graves,None,None,1
2172,TREU/1001200048,Blue,Gragas,Elise,Azir,Kalista,Braum,Trundle,Nidalee,Lucian,None,None,1
2173,TREU/1001200048,Red,Maokai,Graves,Lissandra,Tristana,Janna,Irelia,Ekko,Kindred,None,None,0
2174,TREU/1001200050,Blue,Maokai,Kindred,Lulu,Kog'Maw,Janna,None,Irelia,Braum,None,None,0
2175,TREU/1001200050,Red,Ekko,Graves,Lissandra,Kalista,Thresh,Nidalee,Azir,Trundle,None,None,1
2176,TREU/1001200051,Blue,Maokai,Graves,Lissandra,Caitlyn,Braum,Trundle,Nidalee,Lucian,None,None,1
2177,TREU/1001200051,Red,Ekko,Kindred,Lulu,Tristana,Alistar,Irelia,Kalista,Azir,None,None,0
2178,TREU/1001200062,Blue,Trundle,Elise,Lissandra,Sivir,Braum,Azir,Gragas,Ekko,None,None,1
2179,TREU/1001200062,Red,Maokai,Graves,Morgana,Lucian,Alistar,LeBlanc,Kindred,Nidalee,None,None,0
2180,TREU/1001200072,Blue,Maokai,Graves,Ryze,Sivir,Alistar,Azir,Gragas,Ekko,None,None,1
2181,TREU/1001200072,Red,Trundle,Rek'Sai,Twisted Fate,Lucian,Braum,LeBlanc,Kindred,Lissandra,None,None,0
2182,TREU/1001200073,Blue,Trundle,Elise,Corki,Caitlyn,Braum,Azir,Gragas,Ekko,None,None,1
2183,TREU/1001200073,Red,Maokai,Graves,Karma,Kalista,Thresh,LeBlanc,Kindred,Sivir,None,None,0
2184,TREU/1001260130,Blue,Ekko,Elise,Varus,Lucian,Brand,LeBlanc,Kindred,Graves,None,None,1
2185,TREU/1001260130,Red,Swain,Rek'Sai,Azir,Miss Fortune,Trundle,Nidalee,Ryze,Bard,None,None,0
2186,TREU/1001260153,Blue,Maokai,Kindred,Twisted Fate,Lucian,Karma,LeBlanc,Zed,Azir,None,None,1
2187,TREU/1001260153,Red,Ekko,Elise,Kayle,Caitlyn,Braum,Nidalee,Ryze,Viktor,None,None,0
2188,TREU/1001260186,Blue,Trundle,Elise,Viktor,Lucian,Braum,Kindred,Ryze,LeBlanc,None,None,0
2189,TREU/1001260186,Red,Maokai,Graves,Twisted Fate,Ezreal,Karma,Zyra,Nidalee,Azir,None,None,1
2190,TREU/1001260191,Blue,Ekko,Rek'Sai,Viktor,Ezreal,Alistar,Zed,Azir,Lucian,None,None,0
2191,TREU/1001260191,Red,Maokai,Graves,Ziggs,Caitlyn,Bard,Nidalee,Kindred,Ryze,None,None,1
2192,TREU/1001260192,Blue,Maokai,Graves,Karma,Ezreal,Bard,Viktor,Kindred,Nidalee,None,None,0
2193,TREU/1001260192,Red,Trundle,Gragas,Ryze,Sivir,Braum,Zed,Azir,Lucian,None,None,1
2194,TREU/1001260193,Blue,Trundle,Lulu,Viktor,Miss Fortune,Morgana,LeBlanc,Kindred,Azir,None,None,1
2195,TREU/1001260193,Red,Maokai,Gragas,Zed,Lucian,Bard,Nidalee,Malzahar,Ryze,None,None,0
2196,TREU/1001260206,Blue,Gnar,Kindred,Azir,Ezreal,Braum,Swain,LeBlanc,Zed,None,None,1
2197,TREU/1001260206,Red,Ekko,Graves,Viktor,Lucian,Trundle,Ryze,Nidalee,Vladimir,None,None,0
2198,TREU/1001260214,Blue,Trundle,Rek'Sai,Viktor,Ezreal,Morgana,Nidalee,Ryze,Kindred,None,None,1
2199,TREU/1001260214,Red,Vladimir,Graves,Swain,Lucian,Karma,Ekko,Azir,Gnar,None,None,0
2200,TREU/1001260216,Blue,Maokai,Rek'Sai,Viktor,Ezreal,Braum,Alistar,Vladimir,Lucian,None,None,1
2201,TREU/1001260216,Red,Trundle,Graves,Zilean,Caitlyn,Karma,Ryze,Kindred,Nidalee,None,None,0
2202,TREU/1001260217,Blue,Trundle,Graves,Ryze,Ezreal,Bard,Fizz,Viktor,Swain,None,None,1
2203,TREU/1001260217,Red,Maokai,Rek'Sai,Azir,Caitlyn,Karma,Lucian,Kindred,Nidalee,None,None,0
2204,TREU/1001260275,Blue,Trundle,Nidalee,Lulu,Miss Fortune,Morgana,Bard,Brand,Zyra,None,None,0
2205,TREU/1001260275,Red,Swain,Rek'Sai,Azir,Lucian,Braum,Kindred,Ryze,Viktor,None,None,1
2206,TREU/1001260276,Blue,Ekko,Nidalee,Twisted Fate,Ezreal,Braum,Swain,LeBlanc,Azir,None,None,1
2207,TREU/1001260276,Red,Trundle,Kindred,Viktor,Miss Fortune,Morgana,Ryze,Lucian,Maokai,None,None,0
2208,TREU/1001270120,Blue,Swain,Graves,Lissandra,Lucian,Braum,Maokai,Azir,Kindred,None,None,0
2209,TREU/1001270120,Red,Ekko,Malzahar,Viktor,Miss Fortune,Morgana,Zyra,LeBlanc,Nidalee,None,None,1
2210,TREU/1001270126,Blue,Trundle,Elise,Ryze,Caitlyn,Morgana,Azir,Braum,Viktor,None,None,1
2211,TREU/1001270126,Red,Maokai,Graves,Swain,Sivir,Karma,Kindred,Lucian,Nidalee,None,None,0
2212,TREU/1001270203,Blue,Trundle,Nidalee,LeBlanc,Ezreal,Bard,Fizz,Viktor,Azir,None,None,1
2213,TREU/1001270203,Red,Maokai,Elise,Varus,Lucian,Karma,Braum,Kindred,Ryze,None,None,0
2214,TREU/1001270211,Blue,Ekko,Graves,Azir,Lucian,Braum,Ryze,Nidalee,Kindred,None,None,0
2215,TREU/1001270211,Red,Maokai,Rek'Sai,Vladimir,Sivir,Karma,Trundle,Viktor,Gnar,None,None,1
2216,TREU/1001280007,Blue,Irelia,Kindred,Viktor,Ezreal,Bard,Azir,LeBlanc,Twisted Fate,None,None,1
2217,TREU/1001280007,Red,Maokai,Rek'Sai,Lissandra,Sivir,Taric,Vladimir,Trundle,Fizz,None,None,0
2218,TREU/1001280012,Blue,Gnar,Gragas,Vladimir,Ezreal,Brand,Azir,Viktor,Fizz,None,None,0
2219,TREU/1001280012,Red,Trundle,Elise,Twisted Fate,Sivir,Nami,Ryze,Rek'Sai,Swain,None,None,1
2220,TREU/1001280014,Blue,Fizz,Rek'Sai,Azir,Sivir,Bard,Twisted Fate,Ezreal,Maokai,None,None,1
2221,TREU/1001280014,Red,Zac,Kindred,Ryze,Twitch,Braum,Morgana,Vladimir,Viktor,None,None,0
2222,TREU/1001280016,Blue,Fizz,Gragas,Vladimir,Caitlyn,Thresh,Azir,Nidalee,Kindred,None,None,0
2223,TREU/1001280016,Red,Irelia,Elise,Anivia,Ezreal,Bard,Ryze,Rek'Sai,Viktor,None,None,1
2224,TREU/1001280017,Blue,Irelia,Gragas,Viktor,Ezreal,Nami,Trundle,Vladimir,Elise,None,None,0
2225,TREU/1001280017,Red,Fizz,Rek'Sai,Twisted Fate,Caitlyn,Karma,Nidalee,Ryze,Azir,None,None,1
2226,TREU/1001280018,Blue,Maokai,Nidalee,Viktor,Sivir,Bard,Azir,Ryze,Rek'Sai,None,None,0
2227,TREU/1001280018,Red,Fizz,Elise,Varus,Ezreal,Brand,Twisted Fate,Braum,Vladimir,None,None,1
2228,TREU/1001280019,Blue,Ekko,Zac,Azir,Caitlyn,Karma,Rek'Sai,Maokai,Trundle,None,None,1
2229,TREU/1001280019,Red,Irelia,Gragas,Twisted Fate,Sivir,Braum,Vladimir,Viktor,Fizz,None,None,0
2230,TREU/1001290011,Blue,Fizz,Rek'Sai,Viktor,Ezreal,Zyra,Trundle,Vladimir,Sivir,None,None,1
2231,TREU/1001290011,Red,Maokai,Elise,Anivia,Ashe,Bard,Ryze,Kindred,Nidalee,None,None,0
2232,TREU/1001300073,Blue,Gragas,Nidalee,Azir,Caitlyn,Bard,Rek'Sai,Braum,Trundle,None,None,0
2233,TREU/1001300073,Red,Rumble,Elise,Swain,Lucian,Karma,Ryze,Vladimir,Irelia,None,None,1
2234,TREU/1001300078,Blue,Irelia,Olaf,Viktor,Ezreal,Bard,Vladimir,Ryze,Azir,None,None,1
2235,TREU/1001300078,Red,Shen,Elise,Anivia,Twitch,Braum,Rek'Sai,Swain,Caitlyn,None,None,0
2236,TREU/1001300328,Blue,Shen,Rek'Sai,Cassiopeia,Ashe,Karma,Bard,Ryze,Trundle,None,None,1
2237,TREU/1001300328,Red,Poppy,Elise,Viktor,Sivir,Braum,Olaf,Irelia,Vladimir,None,None,0
2238,TREU/1001300332,Blue,Shen,Evelynn,Syndra,Jhin,Alistar,Olaf,Irelia,Swain,None,None,1
2239,TREU/1001300332,Red,Gnar,Elise,Azir,Caitlyn,Karma,Vladimir,Bard,Trundle,None,None,0
2240,TREU/1001300347,Blue,Shen,Rek'Sai,Varus,Ezreal,Braum,Vladimir,Ryze,Trundle,None,None,1
2241,TREU/1001300347,Red,Maokai,Kindred,Azir,Caitlyn,Karma,Irelia,Lucian,Bard,None,None,0
2242,TREU/1001300353,Blue,Shen,Graves,Lissandra,Lucian,Nami,Trundle,Braum,Azir,None,None,0
2243,TREU/1001300353,Red,Rumble,Rek'Sai,Viktor,Jhin,Bard,Vladimir,Ryze,Irelia,None,None,1
2244,TREU/1001300357,Blue,Shen,Olaf,Aurelion Sol,Ashe,Zyra,Jhin,Anivia,Vladimir,None,None,1
2245,TREU/1001300357,Red,Trundle,Gragas,Karma,Ezreal,Braum,Swain,Irelia,Sivir,None,None,0
2246,TREU/1001300362,Blue,Irelia,Olaf,Viktor,Ashe,Morgana,Swain,Aurelion Sol,Sivir,None,None,1
2247,TREU/1001300362,Red,Trundle,Gragas,Karma,Lucian,Braum,Vladimir,Shen,Jhin,None,None,0
2248,TREU/1001310009,Blue,Shen,Hecarim,Vladimir,Ezreal,Bard,Azir,Nidalee,Miss Fortune,None,None,1
2249,TREU/1001310009,Red,Maokai,Kha'Zix,Viktor,Sivir,Karma,Elise,Kindred,Rek'Sai,None,None,0
2250,TREU/1001310011,Blue,Shen,Hecarim,Viktor,Ezreal,Karma,Bard,Trundle,Malzahar,None,None,0
2251,TREU/1001310011,Red,Gnar,Gragas,Azir,Sivir,Brand,Twisted Fate,Vladimir,Ryze,None,None,1
2252,TREU/1001310015,Blue,Gnar,Hecarim,Viktor,Lucian,Karma,Twisted Fate,Maokai,Ezreal,None,None,0
2253,TREU/1001310015,Red,Irelia,Nidalee,Ahri,Caitlyn,Braum,Azir,Vladimir,Sivir,None,None,1
2254,TREU/1001310021,Blue,Poppy,Elise,Anivia,Sivir,Brand,Vladimir,Trundle,Viktor,None,None,1
2255,TREU/1001310021,Red,Maokai,Kindred,Karma,Caitlyn,Bard,Azir,Rek'Sai,Ryze,None,None,0
2256,TREU/1001310023,Blue,Swain,Graves,Azir,Ezreal,Braum,Rek'Sai,Elise,Gragas,None,None,1
2257,TREU/1001310023,Red,Maokai,Olaf,Viktor,Sivir,Karma,Vladimir,Hecarim,Ryze,None,None,0
2258,TREU/1001310029,Blue,Maokai,Hecarim,Viktor,Kalista,Brand,Braum,Karma,Azir,None,None,1
2259,TREU/1001310029,Red,Trundle,Graves,Taliyah,Sivir,Zyra,Vladimir,Rek'Sai,Shen,None,None,0
2260,TREU/1001310032,Blue,Irelia,Rek'Sai,Syndra,Tristana,Karma,Twisted Fate,Hecarim,Nidalee,None,None,0
2261,TREU/1001310032,Red,Trundle,Gragas,Viktor,Ezreal,Bard,LeBlanc,Vladimir,Swain,None,None,1
2262,TREU/1001310054,Blue,Gragas,Elise,Vel'Koz,Varus,Karma,Aurelion Sol,Swain,Irelia,None,None,1
2263,TREU/1001310054,Red,Maokai,Hecarim,Azir,Ezreal,Bard,Trundle,Ryze,Vladimir,None,None,0
2264,TREU/1001310067,Blue,Maokai,Gragas,Ryze,Sivir,Braum,Trundle,Azir,Vladimir,None,None,1
2265,TREU/1001310067,Red,Poppy,Rek'Sai,Syndra,Draven,Karma,Irelia,Swain,Aurelion Sol,None,None,0
2266,TREU/1001310076,Blue,Olaf,Rek'Sai,Karma,Sivir,Morgana,Trundle,Zilean,Anivia,None,None,0
2267,TREU/1001310076,Red,Shen,Gragas,Viktor,Ashe,Braum,Irelia,Ryze,Vladimir,None,None,1
2268,TREU/1001310088,Blue,Maokai,Olaf,Ryze,Ashe,Karma,Irelia,Nidalee,Vladimir,None,None,0
2269,TREU/1001310088,Red,Gnar,Gragas,Azir,Ezreal,Braum,Trundle,Zilean,Shen,None,None,1
2270,TREU/1001310183,Blue,Irelia,Elise,Ryze,Caitlyn,Bard,Nidalee,Twisted Fate,Trundle,None,None,1
2271,TREU/1001310183,Red,Swain,Rek'Sai,Viktor,Sivir,Karma,Azir,Vladimir,Gnar,None,None,0
2272,TREU/1001310203,Blue,Hecarim,Rek'Sai,LeBlanc,Ezreal,Karma,Brand,Bard,Shen,None,None,0
2273,TREU/1001310203,Red,Trundle,Gragas,Azir,Sivir,Zyra,Viktor,Ryze,Vladimir,None,None,1
2274,TREU/1001310210,Blue,Swain,Rek'Sai,Vladimir,Sivir,Braum,Bard,Nidalee,Ryze,None,None,0
2275,TREU/1001310210,Red,Shen,Hecarim,Viktor,Lucian,Sona,Azir,Gnar,Trundle,None,None,1
2276,TREU/1001310218,Blue,Irelia,Elise,LeBlanc,Tristana,Karma,Sivir,Nidalee,Ryze,None,None,0
2277,TREU/1001310218,Red,Trundle,Olaf,Azir,Caitlyn,Braum,Vladimir,Rek'Sai,Hecarim,None,None,1
2278,TREU/1001310261,Blue,Maokai,Hecarim,LeBlanc,Sivir,Karma,Trundle,Azir,Nidalee,None,None,0
2279,TREU/1001310261,Red,Gnar,Kindred,Ryze,Lucian,Nami,Vladimir,Viktor,Swain,None,None,1
2280,TREU/1001310268,Blue,Trundle,Gragas,Ryze,Lucian,Bard,LeBlanc,Viktor,Azir,None,None,0
2281,TREU/1001310268,Red,Gnar,Rek'Sai,Taliyah,Caitlyn,Nami,Nidalee,Twisted Fate,Vladimir,None,None,1
2282,TREU/1001310269,Blue,Shen,Hecarim,Viktor,Lucian,Bard,Azir,Twisted Fate,Caitlyn,None,None,0
2283,TREU/1001310269,Red,Trundle,Gragas,Anivia,Sivir,Brand,Vladimir,Ryze,Swain,None,None,1
2284,TREU/1001310274,Blue,Trundle,Elise,Ryze,Sivir,Braum,Hecarim,Viktor,Vladimir,None,None,1
2285,TREU/1001310274,Red,Shen,Lee Sin,Lulu,Kog'Maw,Karma,Bard,Gragas,Azir,None,None,0
