,gameid,side,pick1,pick2,pick3,pick4,pick5,ban1,ban2,ban3,ban4,ban5,result
6380,ESPORTSTMNT06/160257,Blue,Rumble,Graves,Fizz,Varus,Karma,Lulu,Malzahar,Jayce,Taliyah,Syndra,0
6381,ESPORTSTMNT06/160257,Red,Kled,Elise,Ahri,Ashe,Zyra,LeBlanc,Camille,Rengar,Katarina,Ekko,1
6382,ESPORTSTMNT06/160266,Blue,Camille,Ivern,Syndra,Ashe,Karma,LeBlanc,Elise,Rek'Sai,Varus,Lucian,1
6383,ESPORTSTMNT06/160266,Red,Gragas,Kha'Zix,Fizz,Twitch,Lulu,Shen,Rumble,Jayce,Zyra,Malzahar,0
6384,ESPORTSTMNT06/160298,Blue,Nautilus,Elise,LeBlanc,Ashe,Lulu,Karma,Ezreal,Lucian,Talon,Graves,0
6385,ESPORTSTMNT06/160298,Red,Rumble,Lee Sin,Corki,Varus,Malzahar,Syndra,Camille,Zyra,Orianna,Zilean,1
6386,ESPORTSTMNT06/160309,Blue,Kennen,Graves,Ryze,Varus,Zyra,Syndra,Elise,Fizz,Vel'Koz,Shen,1
6387,ESPORTSTMNT06/160309,Red,Sion,Lee Sin,LeBlanc,Ashe,Blitzcrank,Karma,Rumble,Camille,Corki,Talon,0
6388,ESPORTSTMNT06/160311,Blue,Camille,Elise,Viktor,Ashe,Miss Fortune,Syndra,Fizz,Varus,Renekton,Shen,1
6389,ESPORTSTMNT06/160311,Red,Poppy,Graves,Orianna,Jhin,Malzahar,Karma,Rumble,Zyra,Lulu,Talon,0
6390,ESPORTSTMNT06/160550,Blue,Kennen,Graves,Syndra,Kalista,Lulu,Malzahar,Fizz,Varus,Zyra,Lucian,1
6391,ESPORTSTMNT06/160550,Red,Rumble,Elise,Jayce,Kog'Maw,Nami,Lee Sin,Camille,Ashe,Caitlyn,Ezreal,0
6392,ESPORTSTMNT06/160551,Blue,Gragas,Lee Sin,Taliyah,Varus,Lulu,Kennen,Elise,Camille,Ezreal,LeBlanc,1
6393,ESPORTSTMNT06/160551,Red,Rumble,Rengar,Jayce,Caitlyn,Karma,Fizz,Ashe,Graves,Syndra,Zyra,0
6394,ESPORTSTMNT06/160556,Blue,Rumble,Rengar,Aurelion Sol,Ezreal,Karma,Kennen,Elise,Lee Sin,LeBlanc,Malzahar,1
6395,ESPORTSTMNT06/160556,Red,Camille,Graves,Syndra,Ashe,Lulu,Fizz,Gragas,Varus,Jayce,Taliyah,0
6396,ESPORTSTMNT06/160561,Blue,Gragas,Rengar,Taliyah,Ashe,Lulu,Kennen,Elise,Lee Sin,Syndra,LeBlanc,1
6397,ESPORTSTMNT06/160561,Red,Nautilus,Graves,Ahri,Varus,Zyra,Fizz,Rumble,Camille,Aurelion Sol,Karma,0
6398,ESPORTSTMNT06/170084,Blue,Jayce,Elise,Syndra,Ashe,Malzahar,Zyra,Ezreal,Karma,Camille,LeBlanc,0
6399,ESPORTSTMNT06/170084,Red,Shen,Lee Sin,Fizz,Varus,Lulu,Kennen,Rumble,Graves,Gangplank,Renekton,1
6400,ESPORTSTMNT06/170093,Blue,Fiora,Graves,LeBlanc,Ashe,Malzahar,Fizz,Shen,Zyra,Varus,Ezreal,0
6401,ESPORTSTMNT06/170093,Red,Camille,Lee Sin,Karma,Twitch,Lulu,Kennen,Rumble,None,Renekton,Jayce,1
6402,ESPORTSTMNT06/170165,Blue,Gragas,Elise,Talon,Kog'Maw,Lulu,Jayce,Kennen,Camille,LeBlanc,Taliyah,0
6403,ESPORTSTMNT06/170165,Red,Fizz,Lee Sin,Karma,Caitlyn,Malzahar,Ashe,Rumble,Varus,Syndra,Graves,1
6404,ESPORTSTMNT06/170170,Blue,Gragas,Rengar,Syndra,Kog'Maw,Lulu,Malzahar,Caitlyn,Camille,Taliyah,LeBlanc,0
6405,ESPORTSTMNT06/170170,Red,Fizz,Lee Sin,Vladimir,Jhin,Zyra,Ashe,Varus,Rumble,Karma,Graves,1
6406,ESPORTSTMNT06/170173,Blue,Shen,Graves,Cassiopeia,Kog'Maw,Thresh,Fizz,Twitch,Jayce,Caitlyn,Varus,1
6407,ESPORTSTMNT06/170173,Red,Camille,Lee Sin,LeBlanc,Ashe,Lulu,Rumble,Zyra,Kennen,Nami,Malzahar,0
6408,ESPORTSTMNT06/170180,Blue,Rumble,Rengar,Cassiopeia,Varus,Brand,Twitch,Fizz,Jayce,Kog'Maw,Zyra,0
6409,ESPORTSTMNT06/170180,Red,Gragas,Lee Sin,LeBlanc,Ezreal,Lulu,Graves,Kennen,Shen,Malzahar,Thresh,1
6410,ESPORTSTMNT06/170181,Blue,Rumble,Graves,Syndra,Twitch,Nami,Kennen,Shen,Lee Sin,Varus,Kog'Maw,1
6411,ESPORTSTMNT06/170181,Red,Camille,Elise,Zed,Caitlyn,Lulu,LeBlanc,Jayce,Fizz,Zyra,Ekko,0
6412,ESPORTSTMNT06/170182,Blue,Nautilus,Graves,Vladimir,Ashe,Zyra,Kennen,Lee Sin,Camille,Varus,Ahri,1
6413,ESPORTSTMNT06/170182,Red,Shen,Rengar,Syndra,Twitch,Lulu,Rumble,Gragas,Jayce,Talon,LeBlanc,0
6414,ESPORTSTMNT06/170186,Blue,Shen,Graves,LeBlanc,Ezreal,Karma,Rumble,Kog'Maw,Rengar,Elise,Nautilus,0
6415,ESPORTSTMNT06/170186,Red,Gragas,Jayce,Cassiopeia,Ashe,Lulu,Kennen,Lee Sin,Camille,Thresh,Brand,1
6416,ESPORTSTMNT06/180040,Blue,Jayce,Rengar,LeBlanc,Ashe,Karma,Fizz,Lee Sin,Renekton,Shen,Zilean,0
6417,ESPORTSTMNT06/180040,Red,Gragas,Graves,Lulu,Twitch,Nami,Kennen,Rumble,Camille,Elise,Ivern,1
6418,ESPORTSTMNT06/180164,Blue,Shen,Lee Sin,Taliyah,Ashe,Tahm Kench,Malzahar,Jayce,Kennen,Rumble,Vladimir,0
6419,ESPORTSTMNT06/180164,Red,Renekton,Elise,Syndra,Varus,Lulu,Graves,Fizz,LeBlanc,Ekko,Ahri,1
6420,ESPORTSTMNT06/180171,Blue,Jayce,Graves,Syndra,Ziggs,Thresh,Rumble,Fizz,LeBlanc,Karma,Kennen,1
6421,ESPORTSTMNT06/180171,Red,Gragas,Lee Sin,Ahri,Twitch,Lulu,Malzahar,Shen,Varus,Kalista,Caitlyn,0
6422,ESPORTSTMNT06/180175,Blue,Kennen,Lee Sin,Karma,Ashe,Nami,LeBlanc,Twitch,Fizz,Varus,Zyra,0
6423,ESPORTSTMNT06/180175,Red,Jayce,Elise,Syndra,Ezreal,Lulu,Malzahar,Graves,Vladimir,Thresh,Rumble,1
6424,ESPORTSTMNT06/180176,Blue,Camille,Lee Sin,LeBlanc,Ezreal,Lulu,Malzahar,Varus,Vladimir,Shen,Kalista,0
6425,ESPORTSTMNT06/180176,Red,Singed,Graves,Corki,Ashe,Thresh,Rumble,Jayce,Fizz,Kennen,Twitch,1
6426,ESPORTSTMNT06/180224,Blue,Gragas,Lee Sin,Taliyah,Ashe,Zyra,LeBlanc,Fizz,Jayce,Syndra,Talon,1
6427,ESPORTSTMNT06/180224,Red,Shen,Elise,Ahri,Varus,Karma,Graves,Rumble,Kennen,Vladimir,Aurelion Sol,0
6428,ESPORTSTMNT06/180228,Blue,Nautilus,Graves,Taliyah,Caitlyn,Lulu,Rumble,Varus,Ashe,Shen,Aurelion Sol,0
6429,ESPORTSTMNT06/180228,Red,Gragas,Lee Sin,Cassiopeia,Jhin,Zyra,Fizz,LeBlanc,Jayce,Kennen,Ahri,1
6430,ESPORTSTMNT06/180230,Blue,Gragas,Lee Sin,Syndra,Twitch,Thresh,Rumble,Zyra,Vladimir,Cassiopeia,Aurelion Sol,1
6431,ESPORTSTMNT06/180230,Red,Shen,Rengar,Taliyah,Ashe,Lulu,Fizz,LeBlanc,Jayce,Nami,Tahm Kench,0
6432,ESPORTSTMNT06/180231,Blue,Nautilus,Lee Sin,Taliyah,Twitch,Thresh,Rumble,Zyra,Vladimir,Rengar,Graves,0
6433,ESPORTSTMNT06/180231,Red,Gragas,Kha'Zix,Cassiopeia,Varus,Lulu,LeBlanc,Fizz,Syndra,Nami,Shen,1
6434,ESPORTSTMNT06/190034,Blue,Kennen,Lee Sin,LeBlanc,Caitlyn,Soraka,Fizz,Zyra,Elise,Taliyah,Ashe,1
6435,ESPORTSTMNT06/190034,Red,Rumble,Rengar,Aurelion Sol,Kog'Maw,Karma,Shen,Syndra,Lulu,Camille,Orianna,0
6436,ESPORTSTMNT06/190035,Blue,Camille,Kha'Zix,Anivia,Ashe,Lulu,Syndra,LeBlanc,Kennen,Jayce,Shen,0
6437,ESPORTSTMNT06/190035,Red,Gragas,Lee Sin,Kassadin,Twitch,Karma,Fizz,Elise,Caitlyn,Rumble,Taliyah,1
6438,ESPORTSTMNT06/190036,Blue,Kled,Lee Sin,Taliyah,Ashe,Malzahar,Syndra,LeBlanc,Kassadin,Ahri,Kennen,0
6439,ESPORTSTMNT06/190036,Red,Gragas,Jarvan IV,Jayce,Twitch,Karma,Fizz,Elise,Caitlyn,Thresh,None,1
6440,ESPORTSTMNT06/190058,Blue,Rumble,Lee Sin,Taliyah,Jhin,Bard,Zyra,Ashe,Lulu,Rengar,Ahri,0
6441,ESPORTSTMNT06/190058,Red,Kennen,Kha'Zix,Karma,Varus,Blitzcrank,Aurelion Sol,Anivia,Elise,Caitlyn,Lucian,1
6442,ESPORTSTMNT06/200052,Blue,Galio,Elise,Syndra,Varus,Zyra,Kennen,Fizz,LeBlanc,Karma,Shen,0
6443,ESPORTSTMNT06/200052,Red,Poppy,Lee Sin,Taliyah,Ashe,Lulu,Jayce,Graves,Rumble,Ahri,Cassiopeia,1
6444,ESPORTSTMNT06/200056,Blue,Fizz,Lee Sin,Cassiopeia,Varus,Miss Fortune,Jayce,Graves,Twitch,Shen,Kled,0
6445,ESPORTSTMNT06/200056,Red,Renekton,Elise,Taliyah,Ashe,Zyra,Kennen,Rumble,Lulu,Karma,Malzahar,1
6446,ESPORTSTMNT06/200058,Blue,Rumble,Lee Sin,Karma,Varus,Kayle,Fizz,Lulu,Kennen,Kled,Elise,1
6447,ESPORTSTMNT06/200058,Red,Galio,Rengar,Taliyah,Ashe,Malzahar,Jayce,Graves,Zyra,LeBlanc,Ahri,0
6448,ESPORTSTMNT06/200060,Blue,Shen,Lee Sin,Taliyah,Ashe,Thresh,Olaf,Kennen,Fizz,LeBlanc,Syndra,0
6449,ESPORTSTMNT06/200060,Red,Fiora,Elise,Talon,Varus,Blitzcrank,Jayce,Rumble,Zyra,Karma,Lulu,1
6450,ESPORTSTMNT06/200062,Blue,Kennen,Rengar,Karma,Kog'Maw,Tahm Kench,Fizz,Olaf,Elise,Taliyah,Lulu,1
6451,ESPORTSTMNT06/200062,Red,Gragas,Graves,Syndra,Ashe,Thresh,Jayce,Zyra,Lee Sin,Twitch,Varus,0
6452,ESPORTSTMNT06/200064,Blue,Jayce,Rek'Sai,Ahri,Ashe,Zyra,Aurelion Sol,Anivia,Elise,Syndra,Rumble,1
6453,ESPORTSTMNT06/200064,Red,Kled,Lee Sin,Taliyah,Caitlyn,Karma,Kennen,Lulu,Rengar,Kha'Zix,Fizz,0
6454,ESPORTSTMNT06/20195,Blue,Nautilus,Olaf,Aurelion Sol,Varus,Miss Fortune,LeBlanc,Lee Sin,Elise,Caitlyn,Jhin,1
6455,ESPORTSTMNT06/20195,Red,Maokai,Kha'Zix,Syndra,Ezreal,Zyra,Camille,Rengar,Ryze,Ahri,Ekko,0
6456,ESPORTSTMNT06/20207,Blue,Poppy,Elise,Ahri,Varus,Zyra,Jayce,Rengar,Ryze,Rumble,Aurelion Sol,1
6457,ESPORTSTMNT06/20207,Red,Nautilus,Olaf,Taliyah,Ashe,Miss Fortune,LeBlanc,Lee Sin,Camille,Syndra,Cassiopeia,0
6458,ESPORTSTMNT06/20215,Blue,Nautilus,Olaf,Ryze,Caitlyn,Malzahar,LeBlanc,Lee Sin,Elise,Kha'Zix,Rek'Sai,0
6459,ESPORTSTMNT06/20215,Red,Poppy,Nidalee,Cassiopeia,Ashe,Zyra,Camille,Rengar,Varus,Miss Fortune,Jhin,1
6460,ESPORTSTMNT06/20228,Blue,Poppy,Rengar,Corki,Jhin,Tahm Kench,Zilean,Camille,LeBlanc,Zyra,Karma,1
6461,ESPORTSTMNT06/20228,Red,Fiora,Elise,Malzahar,Ashe,Braum,Syndra,Jayce,Taliyah,Ryze,Maokai,0
6462,ESPORTSTMNT06/20256,Blue,Maokai,Elise,Karma,Caitlyn,Zyra,Syndra,Jayce,LeBlanc,Ryze,Poppy,0
6463,ESPORTSTMNT06/20256,Red,Fiora,Rek'Sai,Corki,Jhin,Malzahar,Zilean,Rengar,Thresh,Camille,Twisted Fate,1
6464,ESPORTSTMNT06/20369,Blue,Poppy,Rengar,Katarina,Ziggs,Zyra,Ryze,Jayce,Malzahar,Kled,Cassiopeia,1
6465,ESPORTSTMNT06/20369,Red,Singed,Lee Sin,Lissandra,Jhin,Tahm Kench,Camille,LeBlanc,Syndra,Maokai,Rumble,0
6466,ESPORTSTMNT06/20394,Blue,Jayce,Rek'Sai,LeBlanc,Caitlyn,Zyra,Poppy,Rengar,Sion,Maokai,Lee Sin,1
6467,ESPORTSTMNT06/20394,Red,Nautilus,Shyvana,Ryze,Varus,Tahm Kench,Camille,Elise,Kha'Zix,Ashe,Jhin,0
6468,ESPORTSTMNT06/20444,Blue,Nautilus,Lee Sin,Ryze,Jhin,Tahm Kench,Malzahar,Elise,Jayce,Bard,Zyra,0
6469,ESPORTSTMNT06/20444,Red,Maokai,Kha'Zix,Cassiopeia,Ashe,Thresh,Camille,Rengar,LeBlanc,Singed,Trundle,1
6470,ESPORTSTMNT06/20446,Blue,Maokai,Olaf,Ryze,Jhin,Malzahar,Zyra,Tahm Kench,Elise,Miss Fortune,Karma,1
6471,ESPORTSTMNT06/20446,Red,Singed,Lee Sin,Cassiopeia,Varus,Bard,LeBlanc,Camille,Rengar,Kha'Zix,Rek'Sai,0
6472,ESPORTSTMNT06/20538,Blue,Jayce,Lee Sin,Malzahar,Ezreal,Karma,Ryze,LeBlanc,Syndra,Cassiopeia,Poppy,0
6473,ESPORTSTMNT06/20538,Red,Maokai,Kha'Zix,Orianna,Varus,Miss Fortune,Karthus,Rengar,Camille,Ashe,Jhin,1
6474,ESPORTSTMNT06/20547,Blue,Maokai,Kha'Zix,Ryze,Varus,Nami,Karthus,Rengar,Malzahar,Lee Sin,Elise,0
6475,ESPORTSTMNT06/20547,Red,Jax,Graves,Syndra,Ashe,Zyra,LeBlanc,Camille,Jayce,Miss Fortune,Karma,1
6476,ESPORTSTMNT06/20552,Blue,Poppy,Kha'Zix,Syndra,Ashe,Malzahar,Ryze,Varus,LeBlanc,Orianna,Ekko,1
6477,ESPORTSTMNT06/20552,Red,Maokai,Elise,Corki,Jhin,Zyra,Karthus,Camille,Rengar,Jax,Jayce,0
6478,ESPORTSTMNT06/20567,Blue,Maokai,Graves,Syndra,Ashe,Malzahar,Jayce,Ryze,Zyra,Varus,Jhin,0
6479,ESPORTSTMNT06/20567,Red,Nautilus,Kha'Zix,Corki,Miss Fortune,Tahm Kench,LeBlanc,Camille,Rengar,Poppy,Elise,1
6480,ESPORTSTMNT06/20587,Blue,Nautilus,Rek'Sai,Orianna,Ashe,Zyra,Ziggs,Malzahar,Darius,Taliyah,Jayce,0
6481,ESPORTSTMNT06/20587,Red,Poppy,Elise,Syndra,Jhin,Thresh,LeBlanc,Rengar,Camille,Tahm Kench,Maokai,1
6482,ESPORTSTMNT06/20592,Blue,Nautilus,Kha'Zix,Syndra,Varus,Karma,Poppy,Malzahar,Elise,Cassiopeia,Fizz,1
6483,ESPORTSTMNT06/20592,Red,Jayce,Rek'Sai,Ekko,Ashe,Zyra,Rengar,Camille,LeBlanc,Miss Fortune,Tahm Kench,0
6484,ESPORTSTMNT06/20594,Blue,Poppy,Elise,Ziggs,Ashe,Thresh,Camille,Lee Sin,Malzahar,Tahm Kench,Cassiopeia,1
6485,ESPORTSTMNT06/20594,Red,Maokai,Kha'Zix,Orianna,Ezreal,Karma,LeBlanc,Rengar,Taliyah,Syndra,Darius,0
6486,ESPORTSTMNT06/20662,Blue,Poppy,Rengar,Syndra,Varus,Miss Fortune,Ekko,Lee Sin,Malzahar,Jhin,Ashe,0
6487,ESPORTSTMNT06/20662,Red,Maokai,Rek'Sai,Ryze,Caitlyn,Zyra,LeBlanc,Camille,Jayce,Cassiopeia,Corki,1
6488,ESPORTSTMNT06/20679,Blue,Tahm Kench,Rek'Sai,Cassiopeia,Varus,Karma,Jayce,Elise,LeBlanc,Hecarim,Kha'Zix,0
6489,ESPORTSTMNT06/20679,Red,Camille,Olaf,Ryze,Jhin,Thresh,Rengar,Malzahar,Zyra,Poppy,Caitlyn,1
6490,ESPORTSTMNT06/20690,Blue,Singed,Kha'Zix,Ryze,Ezreal,Thresh,Zyra,Malzahar,Rengar,Maokai,Caitlyn,0
6491,ESPORTSTMNT06/20690,Red,Poppy,Elise,Cassiopeia,Ashe,Karma,LeBlanc,Jayce,Camille,Jhin,Varus,1
6492,ESPORTSTMNT06/20709,Blue,Camille,Graves,Orianna,Ashe,Zyra,Maokai,Elise,Thresh,Malzahar,Miss Fortune,0
6493,ESPORTSTMNT06/20709,Red,Jax,Lee Sin,Corki,Varus,Tahm Kench,LeBlanc,Rengar,Syndra,Ryze,Rek'Sai,1
6494,ESPORTSTMNT06/20710,Blue,Kled,Lee Sin,Syndra,Jhin,Malzahar,Zyra,Miss Fortune,Rek'Sai,Jayce,Ryze,0
6495,ESPORTSTMNT06/20710,Red,Nautilus,Rengar,Corki,Varus,Karma,LeBlanc,Camille,Tahm Kench,Maokai,Cassiopeia,1
6496,ESPORTSTMNT06/20715,Blue,Trundle,Rek'Sai,Syndra,Varus,Zyra,Malzahar,Ryze,Camille,Soraka,None,1
6497,ESPORTSTMNT06/20715,Red,Poppy,Lee Sin,Vel'Koz,Ashe,Miss Fortune,Rengar,LeBlanc,Thresh,Maokai,Nautilus,0
6498,ESPORTSTMNT06/20716,Blue,Singed,Kha'Zix,Taliyah,Ashe,Zyra,Malzahar,Jayce,Ryze,Cassiopeia,Syndra,1
6499,ESPORTSTMNT06/20716,Red,Maokai,Rek'Sai,Lissandra,Varus,Miss Fortune,Camille,LeBlanc,Rengar,Ekko,Corki,0
6500,ESPORTSTMNT06/20747,Blue,Sion,Rek'Sai,Corki,Caitlyn,Malzahar,Olaf,Kennen,Zyra,Rumble,Ryze,1
6501,ESPORTSTMNT06/20747,Red,Maokai,Kha'Zix,Orianna,Varus,Karma,LeBlanc,Rengar,Camille,Jhin,Ashe,0
6502,ESPORTSTMNT06/20750,Blue,Maokai,Rengar,Cassiopeia,Ashe,Nami,Rek'Sai,Kha'Zix,Zyra,Sion,Corki,1
6503,ESPORTSTMNT06/20750,Red,Poppy,Shyvana,Orianna,Varus,Malzahar,Camille,LeBlanc,Olaf,Kennen,Rumble,0
6504,ESPORTSTMNT06/20754,Blue,Camille,Elise,Syndra,Varus,Zilean,Olaf,Ashe,Zyra,Caitlyn,Ryze,1
6505,ESPORTSTMNT06/20754,Red,Kennen,Kha'Zix,Katarina,Ezreal,Malzahar,LeBlanc,Rengar,Rek'Sai,Corki,Miss Fortune,0
6506,ESPORTSTMNT06/20757,Blue,Maokai,Olaf,Jayce,Ziggs,Zyra,Ryze,Syndra,Miss Fortune,Taliyah,Orianna,0
6507,ESPORTSTMNT06/20757,Red,Poppy,Kha'Zix,Corki,Jhin,Malzahar,LeBlanc,Camille,Rengar,Lee Sin,Rek'Sai,1
6508,ESPORTSTMNT06/20797,Blue,Gangplank,Kha'Zix,Katarina,Ashe,Malzahar,Ryze,Zyra,Jayce,Miss Fortune,Poppy,1
6509,ESPORTSTMNT06/20797,Red,Maokai,Lee Sin,Cassiopeia,Jhin,Lulu,LeBlanc,Rengar,Camille,Syndra,Orianna,0
6510,ESPORTSTMNT06/20846,Blue,Camille,Lee Sin,Cassiopeia,Ezreal,Karma,Elise,Kha'Zix,LeBlanc,Thresh,Braum,0
6511,ESPORTSTMNT06/20846,Red,Darius,Olaf,Ryze,Varus,Zyra,None,None,Rengar,Malzahar,Miss Fortune,1
6512,ESPORTSTMNT06/20848,Blue,Camille,Elise,Cassiopeia,Ashe,Karma,Malzahar,Zyra,Olaf,Maokai,Nautilus,0
6513,ESPORTSTMNT06/20848,Red,Shen,Lee Sin,Syndra,Varus,Thresh,LeBlanc,Rengar,Ryze,Ekko,Katarina,1
6514,ESPORTSTMNT06/20849,Blue,Poppy,Lee Sin,Cassiopeia,Varus,Tahm Kench,Ryze,Darius,LeBlanc,Katarina,Taliyah,1
6515,ESPORTSTMNT06/20849,Red,Maokai,Olaf,Viktor,Ashe,Malzahar,Syndra,Orianna,Rengar,Miss Fortune,Zyra,0
6516,ESPORTSTMNT06/20856,Blue,Camille,Elise,Orianna,Jhin,Karma,Malzahar,Varus,Miss Fortune,Caitlyn,Ezreal,1
6517,ESPORTSTMNT06/20856,Red,Darius,Kha'Zix,Ryze,Ziggs,Zyra,LeBlanc,Rengar,Ashe,Cassiopeia,Syndra,0
6518,ESPORTSTMNT06/20861,Blue,Poppy,Graves,Syndra,Ashe,Malzahar,Varus,Olaf,Jayce,Zyra,Miss Fortune,0
6519,ESPORTSTMNT06/20861,Red,Maokai,Kha'Zix,Corki,Jhin,Tahm Kench,Rengar,Camille,LeBlanc,Elise,Rek'Sai,1
6520,ESPORTSTMNT06/20985,Blue,Maokai,Kha'Zix,Cassiopeia,Jhin,Braum,Zyra,Varus,Malzahar,Kled,Jayce,1
6521,ESPORTSTMNT06/20985,Red,Nautilus,Lee Sin,Orianna,Ashe,Karma,LeBlanc,Camille,Rengar,Tahm Kench,Taliyah,0
6522,ESPORTSTMNT06/20986,Blue,Shen,Kha'Zix,Malzahar,Jhin,Tahm Kench,Rek'Sai,Elise,Taliyah,Varus,Caitlyn,0
6523,ESPORTSTMNT06/20986,Red,Maokai,Lee Sin,Corki,Ashe,Zyra,LeBlanc,Camille,Rengar,Miss Fortune,Jayce,1
6524,ESPORTSTMNT06/21005,Blue,Poppy,Olaf,Ryze,Varus,Malzahar,Zyra,Lee Sin,Jayce,Karma,Miss Fortune,1
6525,ESPORTSTMNT06/21005,Red,Maokai,Kha'Zix,Syndra,Jhin,Tahm Kench,Camille,Rengar,LeBlanc,Rek'Sai,Elise,0
6526,ESPORTSTMNT06/21009,Blue,Camille,Kha'Zix,Syndra,Caitlyn,Miss Fortune,Ryze,Jayce,Corki,Orianna,Poppy,1
6527,ESPORTSTMNT06/21009,Red,Singed,Elise,Viktor,Varus,Malzahar,LeBlanc,Rengar,Zyra,Ashe,Karma,0
6528,ESPORTSTMNT06/21010,Blue,Jayce,Rengar,Viktor,Jhin,Tahm Kench,Zyra,Lee Sin,Malzahar,Syndra,Vel'Koz,1
6529,ESPORTSTMNT06/21010,Red,Camille,Kha'Zix,Karma,Ashe,Miss Fortune,Ryze,LeBlanc,Corki,None,Thresh,0
6530,ESPORTSTMNT06/21023,Blue,Poppy,Olaf,Viktor,Ashe,Malzahar,Kha'Zix,Lee Sin,Camille,Syndra,Tahm Kench,0
6531,ESPORTSTMNT06/21023,Red,Maokai,Rek'Sai,Cassiopeia,Varus,Zyra,Rengar,Elise,LeBlanc,Corki,Shen,1
6532,ESPORTSTMNT06/21024,Blue,Maokai,Kha'Zix,Taliyah,Jhin,Zyra,Elise,Ryze,Varus,Corki,Shen,1
6533,ESPORTSTMNT06/21024,Red,Tahm Kench,Rek'Sai,Orianna,Ashe,Miss Fortune,LeBlanc,Rengar,Camille,Cassiopeia,Syndra,0
6534,ESPORTSTMNT06/21025,Blue,Maokai,Olaf,Syndra,Varus,Miss Fortune,Thresh,Ashe,Jhin,Singed,Poppy,0
6535,ESPORTSTMNT06/21025,Red,Nautilus,Kha'Zix,Ekko,Kalista,Malzahar,Rengar,LeBlanc,Camille,Corki,Cassiopeia,1
6536,ESPORTSTMNT06/21035,Blue,Singed,Kha'Zix,Cassiopeia,Ashe,Zyra,Corki,Jayce,Camille,Syndra,Miss Fortune,1
6537,ESPORTSTMNT06/21035,Red,Maokai,Lee Sin,Orianna,Varus,Malzahar,Thresh,LeBlanc,Rengar,Ekko,Taliyah,0
6538,ESPORTSTMNT06/21163,Blue,Maokai,Kha'Zix,Ryze,Varus,Nami,Zyra,Cassiopeia,Malzahar,Syndra,Orianna,1
6539,ESPORTSTMNT06/21163,Red,Gangplank,Elise,Jayce,Jhin,Karma,LeBlanc,Camille,Rengar,Poppy,Miss Fortune,0
6540,ESPORTSTMNT06/21228,Blue,Jayce,Rek'Sai,Syndra,Jhin,Tahm Kench,Kha'Zix,Nautilus,Varus,Zyra,Ryze,1
6541,ESPORTSTMNT06/21228,Red,Poppy,Elise,Corki,Miss Fortune,Karma,LeBlanc,Camille,Rengar,Maokai,Cassiopeia,0
6542,ESPORTSTMNT06/21258,Blue,Poppy,Kha'Zix,Orianna,Ashe,Miss Fortune,Syndra,Corki,Jax,Rumble,Taliyah,0
6543,ESPORTSTMNT06/21258,Red,Nautilus,Lee Sin,Jayce,Varus,Zyra,LeBlanc,Rengar,Camille,Maokai,Ekko,1
6544,ESPORTSTMNT06/21271,Blue,Poppy,Kha'Zix,Ryze,Ashe,Miss Fortune,Syndra,Corki,Jax,Jayce,Taliyah,0
6545,ESPORTSTMNT06/21271,Red,Trundle,Lee Sin,Orianna,Varus,Zyra,LeBlanc,Rengar,Camille,Maokai,Ekko,1
6546,ESPORTSTMNT06/21327,Blue,Gangplank,Kha'Zix,Taliyah,Jhin,Zyra,Jayce,Varus,Miss Fortune,Fiora,Syndra,1
6547,ESPORTSTMNT06/21327,Red,Poppy,Olaf,Cassiopeia,Ashe,Malzahar,LeBlanc,Rengar,Camille,Ryze,Corki,0
6548,ESPORTSTMNT06/21332,Blue,Poppy,Rek'Sai,Syndra,Jhin,Malzahar,Zyra,Kha'Zix,Varus,Ashe,Ryze,1
6549,ESPORTSTMNT06/21332,Red,Singed,Elise,Jayce,Kalista,Karma,Rengar,Camille,LeBlanc,Fiora,Kennen,0
6550,ESPORTSTMNT06/21338,Blue,Sion,Rengar,Syndra,Ezreal,Thresh,Jayce,Varus,Miss Fortune,Poppy,Fiora,1
6551,ESPORTSTMNT06/21338,Red,Maokai,Kha'Zix,Orianna,Jhin,Zyra,LeBlanc,Camille,Malzahar,Kalista,Ashe,0
6552,ESPORTSTMNT06/21351,Blue,Rumble,Rengar,Orianna,Ashe,Nami,Kha'Zix,Jhin,Malzahar,Maokai,Syndra,0
6553,ESPORTSTMNT06/21351,Red,Nautilus,Lee Sin,Taliyah,Varus,Zyra,LeBlanc,Camille,Miss Fortune,Ryze,Jayce,1
6554,ESPORTSTMNT06/21354,Blue,Poppy,Rengar,Syndra,Jhin,Tahm Kench,Varus,Ryze,Corki,Thresh,Nami,1
6555,ESPORTSTMNT06/21354,Red,Jayce,Kha'Zix,LeBlanc,Caitlyn,Camille,Zyra,Malzahar,Maokai,Karma,Miss Fortune,0
6556,ESPORTSTMNT06/21369,Blue,Jayce,Kha'Zix,LeBlanc,Caitlyn,Karma,Zyra,Malzahar,Maokai,Poppy,Tahm Kench,0
6557,ESPORTSTMNT06/21369,Red,Nautilus,Lee Sin,Syndra,Varus,Thresh,Rengar,Ryze,Camille,Jhin,Ashe,1
6558,ESPORTSTMNT06/21389,Blue,Jayce,Lee Sin,Syndra,Jhin,Malzahar,Ryze,Zyra,Elise,Ekko,Maokai,1
6559,ESPORTSTMNT06/21389,Red,Nautilus,Kha'Zix,Corki,Varus,Miss Fortune,LeBlanc,Camille,Rengar,Olaf,Ivern,0
