,gameid,side,pick1,pick2,pick3,pick4,pick5,ban1,ban2,ban3,ban4,ban5,result
749,TREU/1000660143,Red,Maokai,Zac,Ahri,Graves,Annie,Cassiopeia,Rek'Sai,Sejuani,,,0
750,TREU/1000660147,Blue,Hecarim,Sion,Diana,Corki,Thresh,Cassiopeia,Lissandra,Rek'Sai,,,1
751,TREU/1000660147,Red,Kennen,Gragas,Xerath,Graves,Janna,Kalista,LeBlanc,Sejuani,,,0
752,TREU/1000660153,Blue,Cassiopeia,Jarvan IV,Ahri,Lucian,Janna,Kalista,LeBlanc,Sion,,,0
753,TREU/1000660153,Red,Irelia,Maokai,Diana,Graves,Thresh,Lissandra,Rek'Sai,Sejuani,,,1
754,TREU/1000680057,Blue,Maokai,Jarvan IV,Lulu,Lucian,Thresh,LeBlanc,Kalista,Irelia,,,1
755,TREU/1000680057,Red,Sion,Gragas,Azir,Graves,Janna,Rek'Sai,Sejuani,Lissandra,,,0
756,TREU/1000680078,Blue,Lissandra,Rek'Sai,Diana,Lucian,Braum,Lulu,Maokai,Morgana,,,0
757,TREU/1000680078,Red,Hecarim,Nunu & Willump,Ahri,Corki,Thresh,LeBlanc,Kalista,Sejuani,,,1
758,TREU/1000680090,Blue,Rumble,Rek'Sai,Nidalee,Lucian,Morgana,LeBlanc,Kalista,Lissandra,,,1
759,TREU/1000680090,Red,Hecarim,Sejuani,Xerath,Corki,Thresh,Lulu,Maokai,Ahri,,,0
760,TREU/1000700021,Blue,Shyvana,Sejuani,Cassiopeia,Graves,Lulu,Cho'Gath,Rumble,Rek'Sai,,,1
761,TREU/1000700021,Red,Irelia,Zac,Ahri,Corki,Nautilus,Gnar,LeBlanc,Hecarim,,,0
762,TREU/1000700048,Blue,Maokai,Rek'Sai,LeBlanc,Kalista,Morgana,Lulu,Cho'Gath,Sejuani,,,1
763,TREU/1000700048,Red,Hecarim,Lee Sin,Zed,Jinx,Leona,Rumble,Shyvana,Gragas,,,0
764,TREU/1000700049,Blue,Hecarim,Sejuani,Twisted Fate,Vayne,Morgana,Rumble,Rek'Sai,Kalista,,,1
765,TREU/1000700049,Red,Shyvana,Udyr,LeBlanc,Jinx,Janna,Cho'Gath,Lulu,Gragas,,,0
766,TREU/1000700056,Blue,Maokai,Gragas,LeBlanc,Graves,Janna,Cho'Gath,Lulu,Sejuani,,,1
767,TREU/1000700056,Red,Hecarim,Vi,Twisted Fate,Vayne,Morgana,Rumble,Kalista,Rek'Sai,,,0
768,TREU/1000700057,Blue,Karthus,Gragas,Zed,Jinx,Leona,LeBlanc,Kalista,Rek'Sai,,,1
769,TREU/1000700057,Red,Irelia,Hecarim,Lissandra,Lucian,Morgana,Cho'Gath,Lulu,Sejuani,,,0
770,TREU/1000700058,Blue,Maokai,Gragas,Ahri,Graves,Morgana,Cho'Gath,Zed,Sejuani,,,0
771,TREU/1000700058,Red,Lulu,Nautilus,Xerath,Jinx,Leona,LeBlanc,Kalista,Rumble,,,1
772,TREU/1000710010,Blue,Gnar,Gragas,Corki,Lucian,Morgana,Shyvana,LeBlanc,Rek'Sai,,,1
773,TREU/1000710010,Red,Maokai,Nunu & Willump,Lulu,Jinx,Leona,Janna,Hecarim,Nautilus,,,0
774,TREU/1000710012,Blue,Rumble,Sejuani,Cho'Gath,Kalista,Nautilus,Gnar,Janna,LeBlanc,,,1
775,TREU/1000710012,Red,Maokai,Gragas,Xerath,Lucian,Lulu,Nidalee,Shyvana,Hecarim,,,0
776,TREU/1000710015,Blue,Hecarim,Vi,Twisted Fate,Corki,Morgana,,Gnar,LeBlanc,,,0
777,TREU/1000710015,Red,Lissandra,Sejuani,Ahri,Lucian,Nautilus,,Cho'Gath,Lulu,,,1
778,TREU/1000720124,Blue,Maokai,Gragas,Lulu,Sivir,Nautilus,Kalista,Thresh,Hecarim,,,1
779,TREU/1000720124,Red,Rumble,Sejuani,Urgot,Corki,Morgana,Cassiopeia,Rek'Sai,LeBlanc,,,0
780,TREU/1000720134,Blue,Maokai,Rek'Sai,Ziggs,Jinx,Morgana,Lulu,LeBlanc,Nautilus,,,1
781,TREU/1000720134,Red,Hecarim,Gragas,Cho'Gath,Vayne,Leona,Thresh,Kalista,Azir,,,0
782,TREU/1000720170,Blue,Maokai,Rek'Sai,Zed,Jinx,Annie,LeBlanc,Gnar,Gragas,,,0
783,TREU/1000720170,Red,Shyvana,Sejuani,Cassiopeia,Kalista,Thresh,Hecarim,Lulu,Cho'Gath,,,1
784,TREU/1000720180,Blue,Hecarim,Gragas,Kassadin,Lucian,Nautilus,Cassiopeia,Maokai,Lulu,,,0
785,TREU/1000720180,Red,Rumble,Rek'Sai,LeBlanc,Urgot,Alistar,Kalista,Gnar,Azir,,,1
786,TREU/1000720187,Blue,Hecarim,Rek'Sai,Cassiopeia,Kalista,Nautilus,LeBlanc,Morgana,Jinx,,,0
787,TREU/1000720187,Red,Maokai,Sejuani,Azir,Lucian,Alistar,Thresh,Gnar,Gragas,,,1
788,TREU/1000730088,Blue,Irelia,Sejuani,Ziggs,Lucian,Nautilus,LeBlanc,Hecarim,Gragas,,,0
789,TREU/1000730088,Red,Maokai,Rek'Sai,Cassiopeia,Kalista,Morgana,Thresh,Gnar,Azir,,,1
790,TREU/1000730117,Blue,Maokai,Rek'Sai,Diana,Kalista,Thresh,LeBlanc,Sion,Gragas,,,1
791,TREU/1000730117,Red,Gnar,Sejuani,Cassiopeia,Urgot,Alistar,Hecarim,Rumble,Ahri,,,0
792,TREU/1000730141,Blue,Gnar,Gragas,Lulu,Sivir,Nautilus,Ahri,Rumble,Maokai,,,0
793,TREU/1000730141,Red,Cassiopeia,Nunu & Willump,Orianna,Kalista,Thresh,LeBlanc,Rek'Sai,Hecarim,,,1
794,TREU/1000740079,Blue,Rumble,Rek'Sai,Orianna,Lucian,Thresh,Cassiopeia,Maokai,LeBlanc,,,0
795,TREU/1000740079,Red,Gnar,Gragas,Vladimir,Sivir,Nautilus,Kalista,Hecarim,Lulu,,,1
796,TREU/1000740087,Blue,Gnar,Gragas,Cassiopeia,Kalista,Morgana,Viktor,LeBlanc,Zed,,,1
797,TREU/1000740087,Red,Lulu,Rek'Sai,Ziggs,Jinx,Thresh,Hecarim,Ahri,Rumble,,,0
798,TREU/1000740119,Blue,Gnar,Rek'Sai,Cassiopeia,Lucian,Bard,Viktor,LeBlanc,Gragas,,,1
799,TREU/1000740119,Red,Maokai,Hecarim,Azir,Sivir,Thresh,Morgana,Kalista,Ahri,,,0
800,TREU/1000740121,Blue,Maokai,Gragas,LeBlanc,Jinx,Nautilus,Morgana,Azir,Galio,,,0
801,TREU/1000740121,Red,Lulu,Rek'Sai,Cassiopeia,Lucian,Janna,Sivir,Kalista,Hecarim,,,1
802,TREU/1000740129,Blue,Gnar,Rek'Sai,Xerath,Vayne,Bard,Rumble,Kalista,Hecarim,,,1
803,TREU/1000740129,Red,Dr. Mundo,Gragas,Lulu,Jinx,Morgana,Viktor,Maokai,LeBlanc,,,0
804,TREU/1000740139,Blue,Maokai,Rek'Sai,Orianna,Jinx,Alistar,Cho'Gath,Kalista,Gnar,,,0
805,TREU/1000740139,Red,Hecarim,Gragas,Xerath,Sivir,Annie,Cassiopeia,Kassadin,LeBlanc,,,1
806,TREU/1000740212,Blue,Gnar,Sejuani,LeBlanc,Kalista,Alistar,Jarvan IV,Rumble,Rek'Sai,,,0
807,TREU/1000740212,Red,Hecarim,Gragas,Ahri,Sivir,Thresh,Azir,Maokai,Cassiopeia,,,1
808,TREU/1000740242,Blue,Rumble,Evelynn,Cassiopeia,Urgot,Alistar,Hecarim,Kalista,Maokai,,,0
809,TREU/1000740242,Red,Gnar,Nunu & Willump,Ahri,Sivir,Bard,LeBlanc,Gragas,Rek'Sai,,,1
810,TREU/1000740287,Blue,Maokai,Jarvan IV,Viktor,Sivir,Alistar,Hecarim,Azir,Rek'Sai,,,1
811,TREU/1000740287,Red,Gnar,Evelynn,Ahri,Urgot,Nautilus,Kalista,LeBlanc,Gragas,,,0
812,TREU/1000740297,Blue,Gnar,Gragas,Viktor,Graves,Janna,Bard,Rumble,Hecarim,,,0
813,TREU/1000740297,Red,Cassiopeia,Rek'Sai,Kog'Maw,Urgot,Thresh,LeBlanc,Kalista,Alistar,,,1
814,TREU/1000740324,Blue,Maokai,Sejuani,Azir,Jinx,Thresh,Hecarim,LeBlanc,Sivir,,,1
815,TREU/1000740324,Red,Rek'Sai,Gragas,Kog'Maw,Lucian,Alistar,Kalista,Gnar,Morgana,,,0
816,TREU/1000750068,Blue,Maokai,Rek'Sai,Vladimir,Lucian,Thresh,Kalista,Azir,Cassiopeia,,,0
817,TREU/1000750068,Red,Gnar,Gragas,Viktor,Sivir,Alistar,LeBlanc,Zed,Cho'Gath,,,1
818,TREU/1000750080,Blue,Rumble,Sejuani,Azir,Lucian,Alistar,LeBlanc,Gragas,Urgot,,,0
819,TREU/1000750080,Red,Hecarim,Nunu & Willump,Kassadin,Jinx,Annie,Kalista,Maokai,Rek'Sai,,,1
820,TREU/1000750134,Blue,Shyvana,Rek'Sai,LeBlanc,Lucian,Thresh,Lulu,Kalista,Gragas,,,1
821,TREU/1000750134,Red,Gnar,Lee Sin,Vladimir,Sivir,Nautilus,Azir,Hecarim,Cassiopeia,,,0
822,TREU/1000750142,Blue,Maokai,Gragas,Cassiopeia,Lucian,Alistar,LeBlanc,Rek'Sai,Morgana,,,1
823,TREU/1000750142,Red,Gnar,Sejuani,Viktor,Vayne,Bard,Kalista,Azir,Hecarim,,,0
824,TREU/1000750231,Blue,Hecarim,Rek'Sai,Ahri,Ashe,Alistar,,Maokai,Azir,,,1
825,TREU/1000750231,Red,Gnar,Gragas,Cassiopeia,Lucian,Thresh,LeBlanc,Morgana,Kalista,,,0
826,TREU/1000760024,Blue,Gnar,Gragas,Azir,Vayne,Alistar,Maokai,LeBlanc,Thresh,,,1
827,TREU/1000760024,Red,Yasuo,Rek'Sai,Lulu,Urgot,Nautilus,Sivir,Ahri,Hecarim,,,0
828,TREU/1000770020,Blue,Gnar,Rek'Sai,Azir,Lucian,Alistar,LeBlanc,Urgot,Hecarim,,,1
829,TREU/1000770020,Red,Rumble,Gragas,Kassadin,Sivir,Annie,Kalista,Ryze,Maokai,,,0
830,TREU/1000830410,Blue,Hecarim,Rek'Sai,Azir,Vayne,Janna,Rumble,Ryze,Gragas,,,1
831,TREU/1000830410,Red,Gnar,Sejuani,Xerath,Sivir,Thresh,Kalista,Ekko,Alistar,,,0
832,TREU/1000830421,Blue,Gnar,Ekko,Azir,Corki,Bard,Gragas,Alistar,Rek'Sai,,,1
833,TREU/1000830421,Red,Hecarim,Olaf,Ahri,Sivir,Janna,Ryze,Kalista,Morgana,,,0
834,TREU/1000830428,Blue,Rumble,Rek'Sai,Azir,Kalista,Thresh,Sivir,Lucian,Alistar,,,1
835,TREU/1000830428,Red,Gnar,Gragas,Ryze,Ashe,Nautilus,,,,,,0
836,TREU/1000830443,Blue,Shen,Gragas,Ryze,Ashe,Nautilus,Azir,Cassiopeia,Sivir,,,1
837,TREU/1000830443,Red,Maokai,Rek'Sai,Ekko,Kalista,Morgana,Alistar,Viktor,Hecarim,,,0
838,TREU/1000830502,Blue,Gnar,Evelynn,Azir,Ashe,Nautilus,Hecarim,Sivir,Alistar,,,1
839,TREU/1000830502,Red,Shen,Gragas,Fizz,Tristana,Thresh,Ryze,Ekko,Kalista,,,0
840,TREU/1000830507,Blue,Maokai,Ekko,Azir,Sivir,Nautilus,Kalista,Gnar,Gragas,,,0
841,TREU/1000830507,Red,Hecarim,Rek'Sai,Cassiopeia,Corki,Alistar,Rumble,Ryze,Vayne,,,1
842,TREU/1000830528,Blue,Shen,Maokai,Azir,Kalista,Thresh,Hecarim,Ryze,Alistar,,,0
843,TREU/1000830528,Red,Fizz,Rek'Sai,Xerath,Sivir,Nautilus,Gnar,Gragas,Ekko,,,1
844,TREU/1000830530,Blue,Maokai,Rek'Sai,Viktor,Kalista,Thresh,Alistar,Azir,Cassiopeia,,,1
845,TREU/1000830530,Red,Rumble,Gragas,Varus,Jinx,Annie,Ryze,Ekko,Nautilus,,,0
846,TREU/1000840097,Blue,Maokai,Olaf,Azir,Jinx,Janna,,Ryze,Alistar,,,0
847,TREU/1000840097,Red,Shen,Gragas,Jayce,Corki,Nautilus,Rumble,Kalista,Sivir,,,1
848,TREU/1000850052,Blue,Hecarim,Gragas,Viktor,Kalista,Morgana,Nautilus,Janna,Gnar,,,1
849,TREU/1000850052,Red,Maokai,Nidalee,Azir,Corki,Alistar,Ezreal,Ryze,Sivir,,,0
850,TREU/1000850060,Blue,Nautilus,Ekko,Ezreal,Corki,Lulu,Rumble,Hecarim,Jarvan IV,,,0
851,TREU/1000850060,Red,Shen,Rek'Sai,Diana,Sivir,Alistar,Thresh,Maokai,Kalista,,,1
852,TREU/1000850069,Blue,Hecarim,Gragas,Ezreal,Corki,Janna,Kalista,Rumble,Ryze,,,1
853,TREU/1000850069,Red,Shen,Rek'Sai,Azir,Jinx,Thresh,Fizz,Alistar,Sivir,,,0
854,TREU/1000850079,Blue,Maokai,Ekko,Ryze,Kalista,Annie,Azir,Ezreal,Sivir,,,1
855,TREU/1000850079,Red,Nautilus,Rek'Sai,Varus,Tristana,Thresh,Shen,Alistar,Jayce,,,0
856,TREU/1000850086,Blue,Fizz,Rek'Sai,Viktor,Vayne,Morgana,Shen,Kalista,Alistar,,,1
857,TREU/1000850086,Red,Hecarim,Ekko,Ezreal,Sivir,Thresh,Azir,Gragas,Janna,,,0
858,TREU/1000850092,Blue,Gnar,Rek'Sai,Azir,Ashe,Nautilus,Rumble,Alistar,Sivir,,,1
859,TREU/1000850092,Red,Fizz,Lee Sin,Anivia,Tristana,Thresh,Ryze,Kalista,Ezreal,,,0
860,TREU/1000850100,Blue,Shen,Rek'Sai,Ezreal,Vayne,Janna,Ryze,Ekko,Kalista,,,0
861,TREU/1000850100,Red,Maokai,Gragas,Yasuo,Sivir,Bard,Alistar,Azir,Rumble,,,1
862,TREU/1000880031,Blue,Fizz,Rek'Sai,Azir,Sivir,Janna,Kalista,Rumble,Vayne,,,1
863,TREU/1000880031,Red,Maokai,Gragas,Varus,Corki,Nautilus,Alistar,Ahri,Tristana,,,0
864,TREU/1000880037,Blue,Rumble,Rek'Sai,Viktor,Corki,Janna,Fizz,Tristana,Alistar,,,0
865,TREU/1000880037,Red,Hecarim,Gragas,Kog'Maw,Sivir,Nautilus,Kalista,Vayne,Azir,,,1
866,TREU/1000880038,Blue,Fizz,Jarvan IV,Ahri,Sivir,Nautilus,Kalista,Vayne,Azir,,,0
867,TREU/1000880038,Red,Shen,Gragas,Ezreal,Draven,Janna,Alistar,Tristana,Rumble,,,1
868,TREU/1000880039,Blue,Shen,Rek'Sai,Azir,Ezreal,Thresh,Alistar,Tristana,Rumble,,,0
869,TREU/1000880039,Red,Fizz,Gragas,Varus,Corki,Janna,Kalista,Vayne,Draven,,,1
870,TREU/1000880085,Blue,Maokai,Gragas,Varus,Kalista,Annie,Azir,Sivir,Nautilus,,,1
871,TREU/1000880085,Red,Shen,Rek'Sai,Ezreal,Tristana,Janna,Fizz,Alistar,Ryze,,,0
872,TREU/1000880089,Blue,Rumble,Ekko,Varus,Sivir,Nautilus,Fizz,Alistar,Gragas,,,0
873,TREU/1000880089,Red,Maokai,Rek'Sai,Jayce,Corki,Annie,Azir,Ryze,Kalista,,,1
874,TREU/1000880093,Blue,Shen,Gragas,Viktor,Kalista,Thresh,Azir,Sivir,Nautilus,,,1
875,TREU/1000880093,Red,Maokai,Rek'Sai,Varus,Corki,Annie,Fizz,Alistar,Ryze,,,0
876,TREU/1000880191,Blue,Hecarim,Gragas,Twisted Fate,Jinx,Janna,Azir,Varus,Alistar,,,0
877,TREU/1000880191,Red,Maokai,Rek'Sai,Ahri,Corki,Bard,Ryze,Shen,Kalista,,,1
878,TREU/1000880192,Blue,Hecarim,Rek'Sai,Ezreal,Sivir,Alistar,Ryze,Shen,Kalista,,,1
879,TREU/1000880192,Red,Rumble,Ekko,Varus,Corki,Nautilus,Azir,Gragas,Maokai,,,0
880,TREU/1000880244,Blue,Maokai,Gragas,Twisted Fate,Sivir,Morgana,Fizz,Azir,Rek'Sai,,,0
881,TREU/1000880244,Red,Shyvana,Evelynn,Ezreal,Vayne,Alistar,Ryze,Bard,Kalista,,,1
882,TREU/1000890189,Blue,Hecarim,Gragas,Ezreal,Lucian,Morgana,Kalista,Alistar,Rek'Sai,,,1
883,TREU/1000890189,Red,Shen,Olaf,Diana,Sivir,Janna,Ryze,Azir,Bard,,,0
884,TREU/1000890191,Blue,Shen,Jarvan IV,Azir,Kalista,Nautilus,Bard,Ezreal,Ekko,,,1
885,TREU/1000890191,Red,Hecarim,Evelynn,Varus,Corki,Alistar,Rek'Sai,Gragas,Ryze,,,0
886,TREU/1000890194,Blue,Ryze,Ekko,Varus,Sivir,Morgana,Kalista,Alistar,Rek'Sai,,,1
887,TREU/1000890194,Red,Rumble,Jarvan IV,Azir,Tristana,Shen,Bard,Ezreal,Gragas,,,0
888,TREU/1000890195,Blue,Fizz,Gragas,Varus,Corki,Nautilus,Bard,Ezreal,Morgana,,,1
889,TREU/1000890195,Red,Hecarim,Ekko,Azir,Sivir,Janna,Kalista,Ryze,Alistar,,,0
890,TREU/1000890197,Blue,Hecarim,Gragas,Varus,Corki,Morgana,Kalista,Rek'Sai,Fizz,,,1
891,TREU/1000890197,Red,Shen,Jarvan IV,Xerath,Sivir,Alistar,Bard,Ezreal,Ryze,,,0
892,TREU/1000890205,Blue,Shen,Gragas,Ezreal,Draven,Thresh,Ryze,Nautilus,Varus,,,0
893,TREU/1000890205,Red,Rumble,Rek'Sai,Twisted Fate,Sivir,Annie,Kalista,Vayne,Azir,,,1
894,TREU/1000890208,Blue,Maokai,Rek'Sai,Ahri,Corki,Nautilus,Vayne,Azir,Rumble,,,1
895,TREU/1000890208,Red,Shen,Gragas,Varus,Sivir,Morgana,Ryze,Twisted Fate,Kalista,,,0
896,TREU/1000890209,Blue,Fizz,Gragas,Ezreal,Vayne,Alistar,Ryze,Shen,Varus,,,1
897,TREU/1000890209,Red,Maokai,Rengar,Diana,Kog'Maw,Nautilus,Azir,Kalista,Twisted Fate,,,0
898,TREU/1000890279,Blue,Hecarim,Rek'Sai,Azir,Corki,Nautilus,Ryze,Bard,Shen,,,1
899,TREU/1000890279,Red,Maokai,Nidalee,Varus,Kalista,Morgana,Fizz,Alistar,Gragas,,,0
900,TREU/1000890280,Blue,Gnar,Gragas,Ezreal,Corki,Trundle,Fizz,Alistar,Azir,,,1
901,TREU/1000890280,Red,Hecarim,Rek'Sai,Twisted Fate,Kalista,Braum,Ryze,Bard,Shen,,,0
902,TREU/1000890281,Blue,Maokai,Gragas,Diana,Sivir,Thresh,Ryze,Bard,Ezreal,,,1
903,TREU/1000890281,Red,Rumble,Rek'Sai,Viktor,Corki,Trundle,Azir,Fizz,Alistar,,,0
904,TRKR1/440018,Blue,Rumble,Jarvan IV,Zed,Sivir,Annie,Azir,Lissandra,Gnar,,,1
905,TRKR1/440018,Red,Dr. Mundo,Lee Sin,Xerath,Tristana,Thresh,Janna,Kassadin,Maokai,,,0
906,TRKR1/440053,Blue,Rumble,Jarvan IV,Jayce,Lucian,Thresh,Azir,Xerath,Lissandra,,,0
907,TRKR1/440053,Red,Kassadin,Rengar,Lulu,Corki,Morgana,Janna,Lee Sin,Gnar,,,1
908,TRKR1/440055,Blue,Renekton,Jarvan IV,Orianna,Tristana,Janna,Corki,Morgana,Lissandra,,,0
909,TRKR1/440055,Red,Kassadin,Lee Sin,Fizz,Sivir,Syndra,Gnar,Xerath,Azir,,,1
910,TRKR1/440073,Blue,Sion,Jarvan IV,Ahri,Tristana,Janna,LeBlanc,Renekton,Gnar,,,1
911,TRKR1/440073,Red,Rumble,Lee Sin,Yasuo,Kog'Maw,Thresh,Zed,Lissandra,Kassadin,,,0
912,TRKR1/440130,Blue,Gnar,Lee Sin,LeBlanc,Corki,Thresh,Morgana,Fizz,Janna,,,1
913,TRKR1/440130,Red,Rumble,Jarvan IV,Syndra,Sivir,Sejuani,Rek'Sai,Kassadin,Lissandra,,,0
914,TRKR1/440131,Blue,Lulu,Rek'Sai,Azir,Sivir,Braum,Kassadin,LeBlanc,Janna,,,0
915,TRKR1/440131,Red,Rumble,Jarvan IV,Lissandra,Corki,Thresh,Morgana,Gnar,Fizz,,,1
916,TRKR1/440170,Blue,Kassadin,Lee Sin,LeBlanc,Corki,Braum,Azir,Xerath,Rumble,,,0
917,TRKR1/440170,Red,Gnar,Jarvan IV,Lulu,Sivir,Thresh,Rek'Sai,Janna,Rengar,,,1
918,TRKR1/440185,Blue,Lissandra,Lee Sin,LeBlanc,Sivir,Annie,Lulu,Corki,Kassadin,,,1
919,TRKR1/440185,Red,Maokai,Jarvan IV,Jayce,Kalista,Thresh,Janna,Rumble,Rek'Sai,,,0
920,TRKR1/440202,Blue,Lissandra,Lee Sin,Kassadin,Caitlyn,Nami,LeBlanc,Azir,Cassiopeia,,,0
921,TRKR1/440202,Red,Maokai,Jarvan IV,Lulu,Sivir,Janna,Fizz,Morgana,Rek'Sai,,,1
922,TRKR1/440313,Blue,Maokai,Lee Sin,Lulu,Sivir,Veigar,Lissandra,Rumble,Thresh,,,0
923,TRKR1/440313,Red,Gnar,Jarvan IV,Cassiopeia,Corki,Nami,Rek'Sai,Janna,LeBlanc,,,1
924,TRKR1/440316,Blue,Rumble,Jarvan IV,Ezreal,Sivir,Annie,Lulu,Veigar,Cassiopeia,,,1
925,TRKR1/440316,Red,Lissandra,Lee Sin,Ahri,Corki,Thresh,LeBlanc,Janna,Rek'Sai,,,0
926,TRKR1/440323,Blue,Morgana,Jarvan IV,Xerath,Sivir,Janna,LeBlanc,Zed,Gnar,,,1
927,TRKR1/440323,Red,Lissandra,Lee Sin,Ahri,Corki,Lulu,Rek'Sai,Kassadin,Rengar,,,0
928,TRKR1/440328,Blue,Gnar,Jarvan IV,Kassadin,Sivir,Leona,Morgana,Lulu,Janna,,,0
929,TRKR1/440328,Red,Maokai,Lee Sin,Lissandra,Corki,Annie,LeBlanc,Zed,Rek'Sai,,,1
930,TRKR1/440452,Blue,Lulu,Jarvan IV,Kassadin,Sivir,Nami,Fizz,Rengar,Rek'Sai,,,1
931,TRKR1/440452,Red,Dr. Mundo,Lee Sin,Cassiopeia,Ezreal,Janna,LeBlanc,Jayce,Xerath,,,0
932,TRKR1/440467,Blue,Lulu,Lee Sin,Kassadin,Kog'Maw,Nami,Sion,Corki,Lissandra,,,1
933,TRKR1/440467,Red,Gnar,Jarvan IV,Jayce,Tristana,Janna,Rek'Sai,LeBlanc,Cassiopeia,,,0
934,TRKR1/440498,Blue,Morgana,Lee Sin,Lissandra,Corki,Janna,Rumble,Gnar,Maokai,,,1
935,TRKR1/440498,Red,Renekton,Jarvan IV,Kassadin,Sivir,Nami,Rek'Sai,Lulu,Xerath,,,0
936,TRKR1/440499,Blue,Renekton,Lee Sin,Xerath,Sivir,Braum,Lulu,Morgana,Kassadin,,,0
937,TRKR1/440499,Red,Gnar,Jarvan IV,Ahri,Corki,Janna,Rek'Sai,LeBlanc,Lissandra,,,1
938,TRKR1/440510,Blue,Irelia,Jarvan IV,Xerath,Corki,Janna,Lissandra,Rumble,LeBlanc,,,0
939,TRKR1/440510,Red,Gnar,Lee Sin,Kassadin,Tristana,Nami,Cassiopeia,Rek'Sai,Lulu,,,1
940,TRKR1/450030,Blue,Maokai,Lee Sin,Xerath,Corki,Janna,LeBlanc,Annie,Kassadin,,,1
941,TRKR1/450030,Red,Dr. Mundo,Jarvan IV,Jayce,Tristana,Nami,Lissandra,Rumble,Gnar,,,0
942,TRKR1/450041,Blue,Rumble,Kha'Zix,Ahri,Kalista,Braum,Azir,Lissandra,Gnar,,,0
943,TRKR1/450041,Red,Maokai,Lee Sin,LeBlanc,Tristana,Janna,Annie,Kassadin,Jarvan IV,,,1
944,TRKR1/450067,Blue,Rumble,Pantheon,Kassadin,Corki,Thresh,Azir,Lissandra,Janna,,,1
945,TRKR1/450067,Red,Jayce,Elise,Xerath,Sivir,Leona,Gnar,Jarvan IV,Lee Sin,,,0
946,TRKR1/450068,Blue,Rumble,Lee Sin,Syndra,Corki,Thresh,Kassadin,Jarvan IV,Janna,,,0
947,TRKR1/450068,Red,Gnar,Pantheon,Lissandra,Kog'Maw,Nami,Rengar,LeBlanc,Elise,,,1
948,TRKR1/450078,Blue,Kassadin,Lee Sin,Fizz,Lucian,Lulu,Xerath,Azir,Lissandra,,,0
949,TRKR1/450078,Red,Morgana,Jarvan IV,Orianna,Corki,Thresh,Janna,Gnar,Sivir,,,1
950,TRKR1/450111,Blue,Gnar,Rengar,Jayce,Twitch,Morgana,Zed,Lissandra,Sion,,,0
951,TRKR1/450111,Red,Rumble,Lee Sin,Kassadin,Sivir,Annie,Janna,Corki,LeBlanc,,,1
952,TRKR1/450120,Blue,Gnar,Lee Sin,Xerath,Sivir,Annie,LeBlanc,Kassadin,Lulu,,,0
953,TRKR1/450120,Red,Dr. Mundo,Jarvan IV,Jayce,Corki,Braum,Rumble,Lissandra,Janna,,,1
954,TRKR1/450122,Blue,Lulu,Jarvan IV,Ezreal,Sivir,Thresh,Rumble,Lissandra,LeBlanc,,,1
955,TRKR1/450122,Red,Maokai,Lee Sin,Ahri,Tristana,Annie,Kassadin,Corki,Janna,,,0
956,TRKR1/450212,Blue,Gnar,Jarvan IV,Syndra,Corki,Janna,Rengar,Kassadin,Rek'Sai,,,1
957,TRKR1/450212,Red,Lissandra,Lee Sin,LeBlanc,Sivir,Lulu,Azir,Xerath,Rumble,,,0
958,TRKR1/450224,Blue,Lulu,Rengar,Orianna,Sivir,Janna,Rumble,Kassadin,Lissandra,,,1
959,TRKR1/450224,Red,Gnar,Jarvan IV,LeBlanc,Corki,Braum,Rek'Sai,Ezreal,Jayce,,,0
960,TRKR1/450226,Blue,Dr. Mundo,Lee Sin,LeBlanc,Sivir,Morgana,Rumble,Kassadin,Lissandra,,,1
961,TRKR1/450226,Red,Gnar,Jarvan IV,Ahri,Tristana,Thresh,Rek'Sai,Janna,Lulu,,,0
962,TRKR1/450241,Blue,Kassadin,Jarvan IV,Lulu,Corki,Janna,Fizz,Morgana,Sivir,,,1
963,TRKR1/450241,Red,Rumble,Lee Sin,Lissandra,Lucian,Thresh,LeBlanc,Rek'Sai,Cassiopeia,,,0
964,TRKR1/450248,Blue,Lissandra,Jarvan IV,Xerath,Sivir,Thresh,Morgana,Lulu,Kassadin,,,0
965,TRKR1/450248,Red,Gnar,Lee Sin,Ahri,Corki,Annie,Rek'Sai,Rumble,Janna,,,1
966,TRKR1/450250,Blue,Maokai,Jarvan IV,Xerath,Corki,Janna,Rumble,Kassadin,Gnar,,,0
967,TRKR1/450250,Red,Lulu,Lee Sin,LeBlanc,Kog'Maw,Nami,Morgana,Rek'Sai,Lissandra,,,1
968,TRKR1/450251,Blue,Lulu,Rengar,Jayce,Sivir,Thresh,Rumble,Kassadin,Janna,,,0
969,TRKR1/450251,Red,Maokai,Jarvan IV,LeBlanc,Corki,Morgana,Rek'Sai,Lissandra,Gnar,,,1
970,TRKR1/450302,Blue,Gnar,Rek'Sai,Azir,Sivir,Morgana,Lulu,Janna,Kassadin,,,1
971,TRKR1/450302,Red,Dr. Mundo,Jarvan IV,LeBlanc,Corki,Thresh,Lissandra,Rengar,Rumble,,,0
972,TRKR1/450303,Blue,Rumble,Lee Sin,LeBlanc,Tristana,Janna,Lissandra,Rengar,Gnar,,,1
973,TRKR1/450303,Red,Sion,Jarvan IV,Azir,Corki,Thresh,Lulu,Kassadin,Rek'Sai,,,0
