,gameid,side,pick1,pick2,pick3,pick4,pick5,ban1,ban2,ban3,ban4,ban5,result
872,3158-3582,Blue,Vladimir,Jarvan IV,Galio,Caitlyn,Janna,Camille,Xayah,Alistar,None,None,1
873,3158-3582,Red,Jayce,Skarner,Ryze,Varus,Taric,Azir,Tahm Kench,None,None,None,0
874,3158-3585,Blue,Jayce,Olaf,Taliyah,Xayah,Alistar,Camille,Azir,Jarvan IV,Vladimir,Sion,1
875,3158-3585,Red,Gnar,Skarner,Kassadin,Tristana,Rakan,Ezreal,Ryze,Sejuani,Orianna,Galio,0
876,3158-3591,Blue,Vladimir,Skarner,Corki,Varus,Braum,Olaf,Ryze,Xayah,Jayce,Orianna,1
877,3158-3591,Red,Cho'Gath,Sejuani,Galio,Caitlyn,Tahm Kench,Camille,Jarvan IV,Azir,Sion,Janna,0
878,3159-3588,Blue,Sion,Rek'Sai,Galio,Varus,Karma,Vladimir,Rakan,Zac,Gnar,Corki,0
879,3159-3588,Red,Cho'Gath,Olaf,Fiora,Caitlyn,Tahm Kench,Ryze,Camille,Kha'Zix,Braum,Taric,1
880,3159-3592,Blue,Rumble,Skarner,Galio,Caitlyn,Thresh,Olaf,Camille,Xayah,Kha'Zix,Rek'Sai,1
881,3159-3592,Red,Gangplank,Sejuani,Azir,Varus,Tahm Kench,Ryze,Sion,Vladimir,Kassadin,Ekko,0
882,3160-3583,Blue,Sion,Olaf,Vladimir,Caitlyn,Leona,Braum,Tahm Kench,Shen,Jarvan IV,Taliyah,1
883,3160-3583,Red,Trundle,Sejuani,Kassadin,Xayah,Rakan,Azir,Ryze,Galio,Swain,Kha'Zix,0
884,3160-3586,Blue,Sion,Volibear,Vladimir,Tristana,Braum,Caitlyn,Azir,Xayah,Swain,Kassadin,1
885,3160-3586,Red,Cho'Gath,Olaf,Viktor,Varus,Thresh,Tahm Kench,Galio,Ryze,Kha'Zix,Taliyah,0
886,3160-3589,Blue,Jayce,Zac,Galio,Vayne,Alistar,Tahm Kench,Shen,Azir,Tristana,Ezreal,1
887,3160-3589,Red,Ornn,Olaf,Ryze,Kalista,Braum,Sion,Xayah,Caitlyn,Kog'Maw,Varus,0
888,3161-3584,Blue,Vladimir,Lee Sin,Karma,Varus,Tahm Kench,Aatrox,Xayah,Azir,Sion,Ornn,1
889,3161-3584,Red,Camille,Olaf,Taliyah,Tristana,Braum,Zilean,Ryze,Galio,Sejuani,Rek'Sai,0
890,3161-3587,Blue,Vladimir,Olaf,Ryze,Jhin,Tahm Kench,Aatrox,Xayah,Azir,Jax,Sion,0
891,3161-3587,Red,Camille,Sejuani,Cassiopeia,Tristana,Braum,Zilean,Varus,Galio,Jarvan IV,Rek'Sai,1
892,3161-3590,Blue,Gangplank,Rek'Sai,Azir,Varus,Tahm Kench,Aatrox,Sejuani,Cassiopeia,Braum,Taric,1
893,3161-3590,Red,Camille,Olaf,Galio,Kog'Maw,Karma,Xayah,Zilean,Vladimir,Jarvan IV,Jayce,0
894,3162-3605,Blue,Cho'Gath,Skarner,Taliyah,Varus,Alistar,Rakan,Olaf,Azir,Orianna,Galio,1
895,3162-3605,Red,Sion,Jarvan IV,Ekko,Xayah,Tahm Kench,Karma,Camille,Vladimir,Gangplank,Braum,0
896,3162-3607,Blue,Sion,Sejuani,Ryze,Caitlyn,Braum,Karma,Camille,Vladimir,Alistar,Cho'Gath,1
897,3162-3607,Red,Shen,Skarner,Taliyah,Varus,Morgana,Olaf,Rakan,Azir,Tahm Kench,Orianna,0
898,3162-3611,Blue,Cho'Gath,Zac,Taliyah,Varus,Taric,Rakan,Olaf,Braum,Orianna,Ryze,0
899,3162-3611,Red,Sion,Sejuani,Syndra,Caitlyn,Janna,Karma,Camille,Skarner,Alistar,Jarvan IV,1
900,3163-3603,Blue,Camille,Olaf,Taliyah,Kalista,Thresh,Tristana,Singed,Xayah,Janna,Lulu,1
901,3163-3603,Red,Sion,Skarner,Azir,Varus,Alistar,Sejuani,Caitlyn,Ryze,Karma,Braum,0
902,3163-3609,Blue,Sion,Elise,Ryze,Caitlyn,Janna,Sejuani,Braum,Camille,Karma,Taliyah,0
903,3163-3609,Red,Vladimir,Skarner,Cassiopeia,Kalista,Thresh,Tristana,Xayah,Singed,Twitch,Varus,1
904,3164-3604,Blue,Gnar,Sejuani,Azir,Ezreal,Taric,Camille,Skarner,Xayah,Zac,Vladimir,1
905,3164-3604,Red,Jax,Lee Sin,Ryze,Varus,Alistar,Jarvan IV,Caitlyn,Olaf,Tahm Kench,Braum,0
906,3164-3606,Blue,Cho'Gath,Zac,Azir,Varus,Alistar,Camille,Skarner,Xayah,Gangplank,Jax,0
907,3164-3606,Red,Fiora,Sejuani,Kassadin,Caitlyn,Tahm Kench,Olaf,Jarvan IV,Gnar,Rek'Sai,Kha'Zix,1
908,3164-3612,Blue,Swain,Skarner,Galio,Caitlyn,Janna,Camille,Xayah,Vladimir,Gangplank,Varus,1
909,3164-3612,Red,Jax,Sejuani,Azir,Vayne,Braum,Olaf,Jarvan IV,Gnar,Alistar,Ryze,0
910,3165-3602,Blue,Jayce,Skarner,Karma,Caitlyn,Tahm Kench,Azir,Sion,Xayah,Tristana,Sivir,0
911,3165-3602,Red,Cho'Gath,Olaf,Ryze,Ezreal,Alistar,Gnar,Galio,Varus,Syndra,Camille,1
912,3165-3608,Blue,Cho'Gath,Sejuani,Syndra,Varus,Janna,Olaf,Azir,Alistar,Rakan,Sion,1
913,3165-3608,Red,Ornn,Zac,Ryze,Xayah,Braum,Gnar,Galio,Skarner,Camille,Tahm Kench,0
914,3165-3610,Blue,Camille,Jax,Ryze,Xayah,Rakan,Olaf,Azir,Alistar,Tahm Kench,Braum,0
915,3165-3610,Red,Fiora,Sejuani,Galio,Ezreal,Leona,Syndra,Gnar,Skarner,Jarvan IV,Kha'Zix,1
916,3166-3617,Blue,Jax,Skarner,Sion,Caitlyn,Tahm Kench,Ryze,Azir,Xayah,Ezreal,Kog'Maw,0
917,3166-3617,Red,Camille,Sejuani,Karma,Tristana,Braum,Vladimir,Galio,Varus,LeBlanc,Jarvan IV,1
918,3166-3620,Blue,Gangplank,Sejuani,Corki,Varus,Shen,Vladimir,Camille,Sion,Jarvan IV,Zac,1
919,3166-3620,Red,Cho'Gath,Jax,Galio,Caitlyn,Tahm Kench,Azir,Rakan,Ryze,Braum,Taric,0
920,3167-3614,Blue,Shen,Jarvan IV,Ryze,Ezreal,Alistar,Sejuani,Kalista,Vladimir,Cassiopeia,Rakan,0
921,3167-3614,Red,Sion,Skarner,Karma,Xayah,Tahm Kench,Azir,Camille,Olaf,Gnar,Cho'Gath,1
922,3167-3615,Blue,Sion,Camille,Galio,Kog'Maw,Tahm Kench,Azir,Xayah,Olaf,Taric,Braum,1
923,3167-3615,Red,Fiora,Jax,Vladimir,Varus,Janna,Sejuani,Ryze,Taliyah,Caitlyn,Kalista,0
924,3168-3616,Blue,Cho'Gath,Jarvan IV,Cassiopeia,Caitlyn,Janna,Gnar,Camille,Galio,Taliyah,Azir,0
925,3168-3616,Red,Sion,Olaf,Syndra,Varus,Alistar,Ryze,Xayah,Zac,Vladimir,Jayce,1
926,3168-3619,Blue,Sion,Camille,LeBlanc,Varus,Bard,Gnar,Olaf,Alistar,Galio,Azir,1
927,3168-3619,Red,Cho'Gath,Skarner,Taliyah,Caitlyn,Tahm Kench,Ryze,Xayah,Zac,Braum,Vladimir,0
928,3168-3621,Blue,Gnar,Camille,Orianna,Varus,Braum,Ryze,Xayah,Zac,Vladimir,Janna,0
929,3168-3621,Red,Sion,Sejuani,Jayce,Caitlyn,Taric,Olaf,Alistar,Galio,Azir,Syndra,1
930,3169-3613,Blue,Cho'Gath,Jarvan IV,Taliyah,Varus,Braum,Rakan,Kha'Zix,Alistar,Caitlyn,Azir,0
931,3169-3613,Red,Camille,Sejuani,Twisted Fate,Ezreal,Tahm Kench,Galio,Ryze,Sion,Olaf,Skarner,1
932,3169-3618,Blue,Gnar,Olaf,Taliyah,Xayah,Taric,Jarvan IV,Galio,Sion,Syndra,Karma,1
933,3169-3618,Red,Vladimir,Sejuani,Azir,Varus,Rakan,Kha'Zix,Ryze,Alistar,Camille,Tahm Kench,0
934,3170-3653,Blue,Sion,Rek'Sai,Ryze,Xayah,Rakan,Olaf,Vladimir,Tahm Kench,Alistar,Braum,1
935,3170-3653,Red,Fiora,Sejuani,Taliyah,Caitlyn,Janna,Camille,Azir,Shen,Jarvan IV,Skarner,0
936,3170-3658,Blue,Cho'Gath,Skarner,Ryze,Varus,Leona,Olaf,Tahm Kench,Vladimir,Taliyah,Orianna,0
937,3170-3658,Red,Sion,Sejuani,Aurelion Sol,Xayah,Alistar,Camille,Azir,Shen,Braum,Thresh,1
938,3170-3661,Blue,Gangplank,Sejuani,Sion,Tristana,Alistar,Olaf,Aurelion Sol,Tahm Kench,Taliyah,Skarner,1
939,3170-3661,Red,Gnar,Trundle,Vladimir,Xayah,Braum,Azir,Rakan,Camille,Ryze,Karma,0
940,3171-3656,Blue,Gnar,Jarvan IV,Ryze,Tristana,Rakan,Sejuani,Vladimir,Galio,Cassiopeia,Malzahar,0
941,3171-3656,Red,Kennen,Zac,Sion,Varus,Braum,Caitlyn,Xayah,Olaf,Alistar,Tahm Kench,1
942,3171-3657,Blue,Camille,Sejuani,Galio,Varus,Janna,Olaf,Xayah,Caitlyn,Kog'Maw,Fiora,1
943,3171-3657,Red,Sion,Jarvan IV,Swain,Ezreal,Tahm Kench,Zac,Ryze,Vladimir,Gnar,Braum,0
944,3172-3654,Blue,Gnar,Skarner,Azir,Jhin,Tahm Kench,Camille,Olaf,Ryze,Jayce,Sion,0
945,3172-3654,Red,Shen,Zac,Swain,Varus,Bard,Caitlyn,Galio,Sejuani,Tristana,Kog'Maw,1
946,3172-3659,Blue,Vladimir,Olaf,Swain,Ezreal,Braum,Azir,Varus,Xayah,Janna,Alistar,0
947,3172-3659,Red,Sion,Sejuani,Ekko,Tristana,Shen,Camille,Ryze,Caitlyn,Kog'Maw,Vayne,1
948,3172-3662,Blue,Ornn,Sejuani,Azir,Caitlyn,Shen,Camille,Ryze,Swain,Skarner,Zac,1
949,3172-3662,Red,Sion,Lee Sin,Vladimir,Varus,Braum,Olaf,Janna,Ekko,Thresh,Taric,0
950,3173-3655,Blue,Camille,Kha'Zix,Ryze,Tristana,Alistar,Karma,Galio,Fiora,Cassiopeia,Taric,0
951,3173-3655,Red,Jax,Sejuani,Orianna,Varus,Blitzcrank,Tahm Kench,Olaf,Xayah,Caitlyn,Kog'Maw,1
952,3173-3660,Blue,Camille,Skarner,Orianna,Xayah,Rakan,Taliyah,Tahm Kench,Olaf,Alistar,Twisted Fate,1
953,3173-3660,Red,Fiora,Kha'Zix,Syndra,Ezreal,Shen,Galio,Karma,Sejuani,Zac,Jax,0
954,3174-3667,Blue,Camille,Trundle,Sion,Kog'Maw,Morgana,Karma,Caitlyn,Olaf,Sejuani,Vladimir,1
955,3174-3667,Red,Cho'Gath,Kha'Zix,Galio,Tristana,Alistar,Jarvan IV,Tahm Kench,Varus,Taric,Braum,0
956,3174-3668,Blue,Cho'Gath,Jarvan IV,Galio,Varus,Janna,Sion,Camille,Tahm Kench,Rakan,Jax,0
957,3174-3668,Red,Vladimir,Skarner,Corki,Xayah,Morgana,Karma,Caitlyn,Olaf,Taric,Braum,1
958,3175-3663,Blue,Sion,Camille,Azir,Xayah,Lulu,Caitlyn,Kalista,Galio,Jarvan IV,Sejuani,0
959,3175-3663,Red,Aatrox,Olaf,Ryze,Varus,Tahm Kench,Veigar,Singed,Anivia,Rakan,Janna,1
960,3175-3665,Blue,Illaoi,Olaf,Karma,Caitlyn,Tahm Kench,Azir,Veigar,Singed,Vladimir,Sion,1
961,3175-3665,Red,Ornn,Lee Sin,Ekko,Xayah,Rakan,Galio,Camille,Ryze,Taliyah,Cassiopeia,0
962,3176-3669,Blue,Gnar,Sejuani,Galio,Tristana,Taric,Camille,Taliyah,Skarner,Varus,Ezreal,0
963,3176-3669,Red,Gangplank,Olaf,Vladimir,Jhin,Alistar,Caitlyn,Xayah,Azir,Braum,Tahm Kench,1
964,3176-3670,Blue,Cho'Gath,Olaf,Azir,Ezreal,Taric,Xayah,Galio,Varus,Gangplank,Vladimir,0
965,3176-3670,Red,Gnar,Nidalee,Karma,Tristana,Alistar,Camille,Taliyah,Caitlyn,Tahm Kench,Braum,1
966,3176-3671,Blue,Sion,Olaf,Orianna,Xayah,Alistar,Camille,Taliyah,Vladimir,Kha'Zix,Gangplank,1
967,3176-3671,Red,Kled,Nidalee,Ryze,Tristana,Rakan,Caitlyn,Karma,Galio,Gnar,Cassiopeia,0
968,3177-3664,Blue,Cho'Gath,Sejuani,Ryze,Caitlyn,Thresh,Alistar,Xayah,Sion,Ezreal,Ornn,0
969,3177-3664,Red,Gnar,Skarner,Azir,Jhin,Tahm Kench,Varus,Syndra,Olaf,Braum,Camille,1
970,3177-3666,Blue,Maokai,Olaf,Galio,Caitlyn,Braum,Syndra,Xayah,Camille,Vladimir,Gnar,1
971,3177-3666,Red,Fiora,Sejuani,Orianna,Varus,Tahm Kench,Sion,Ryze,Azir,Ornn,Cho'Gath,0
972,3178-3682,Blue,Vladimir,Jarvan IV,Sion,Kog'Maw,Tahm Kench,Olaf,Xayah,Ryze,Thresh,Braum,0
973,3178-3682,Red,Camille,Sejuani,Galio,Varus,Taric,Azir,Skarner,Janna,Caitlyn,Tristana,1
974,3178-3683,Blue,Camille,Jarvan IV,Taliyah,Caitlyn,Tahm Kench,Olaf,Xayah,Galio,Taric,Cassiopeia,0
975,3178-3683,Red,Jax,Sejuani,LeBlanc,Varus,Shen,Azir,Skarner,Sion,Corki,Janna,1
976,3179-3684,Blue,Cho'Gath,Olaf,Taliyah,Kalista,Alistar,Vladimir,Caitlyn,Xayah,Skarner,LeBlanc,0
977,3179-3684,Red,Sion,Jax,Kassadin,Varus,Tahm Kench,Camille,Ryze,Kog'Maw,Kled,Fiora,1
978,3179-3685,Blue,Sion,Sejuani,Karma,Kog'Maw,Tahm Kench,Camille,Ryze,Taliyah,Kled,Fiora,1
979,3179-3685,Red,Gnar,Skarner,Galio,Tristana,Braum,Vladimir,Caitlyn,Rakan,Gangplank,Olaf,0
980,3180-3681,Blue,Ornn,Zac,Cassiopeia,Xayah,Rakan,Tahm Kench,Gnar,Skarner,Ezreal,Caitlyn,1
981,3180-3681,Red,Gangplank,Sejuani,Ryze,Varus,Alistar,Sion,Galio,Olaf,Vladimir,Azir,0
982,3180-3686,Blue,Shen,Olaf,Azir,Caitlyn,Alistar,Galio,Vladimir,Xayah,Camille,Ornn,1
983,3180-3686,Red,Fiora,Jarvan IV,Swain,Varus,Braum,Tahm Kench,Ryze,Sion,Gnar,Gangplank,0
984,3180-3687,Blue,Ornn,Olaf,Ryze,Ezreal,Shen,Tahm Kench,Gnar,Skarner,Caitlyn,Gangplank,1
985,3180-3687,Red,Illaoi,Jarvan IV,Syndra,Tristana,Alistar,Galio,Sion,Xayah,Varus,Vladimir,0
986,3181-3679,Blue,Gangplank,Skarner,Ryze,Kog'Maw,Braum,Camille,Alistar,Olaf,Fiora,Jax,0
987,3181-3679,Red,Gnar,Sejuani,Cassiopeia,Varus,Tahm Kench,Vladimir,Galio,Jarvan IV,Xayah,Tristana,1
988,3181-3680,Blue,Ornn,Olaf,Ryze,Tristana,Taric,Camille,Alistar,Cassiopeia,Gangplank,Gnar,0
989,3181-3680,Red,Trundle,Sejuani,Azir,Varus,Braum,Vladimir,Galio,Jarvan IV,Tahm Kench,Shen,1
990,3182-3703,Blue,Vladimir,Trundle,Sion,Ezreal,Tahm Kench,Caitlyn,Sejuani,Olaf,Karma,Orianna,0
991,3182-3703,Red,Cho'Gath,Jarvan IV,Ryze,Xayah,Rakan,Camille,Galio,Skarner,Thresh,Alistar,1
992,3182-3706,Blue,Sion,Gragas,Cassiopeia,Xayah,Alistar,Caitlyn,Sejuani,Rakan,Cho'Gath,Gangplank,0
993,3182-3706,Red,Ornn,Jarvan IV,Orianna,Varus,Tahm Kench,Camille,Galio,Olaf,Skarner,Vladimir,1
994,3183-3704,Blue,Sion,Skarner,Taliyah,Caitlyn,Tahm Kench,Azir,Vladimir,Karma,Orianna,Cassiopeia,1
995,3183-3704,Red,Camille,Sejuani,Kassadin,Xayah,Rakan,Galio,Ryze,Olaf,Aatrox,Zac,0
996,3183-3705,Blue,Gangplank,Skarner,Vladimir,Varus,Braum,Galio,Ryze,Sejuani,Taliyah,Sion,0
997,3183-3705,Red,Camille,Zac,Kassadin,Xayah,Rakan,Karma,Azir,Olaf,Gnar,Cassiopeia,1
998,3184-3702,Blue,Swain,Olaf,Ryze,Caitlyn,Braum,Vladimir,Sion,Varus,Nidalee,Skarner,0
999,3184-3702,Red,Fiora,Zac,Karma,Xayah,Rakan,Sejuani,Azir,Tahm Kench,Galio,Taliyah,1
1000,3184-3707,Blue,Gangplank,Olaf,Swain,Caitlyn,Tahm Kench,Varus,Azir,Galio,Taliyah,Cassiopeia,1
1001,3184-3707,Red,Gnar,Skarner,Ekko,Xayah,Rakan,Sion,Vladimir,Alistar,Braum,Thresh,0
1002,3185-3701,Blue,Cho'Gath,Olaf,Cassiopeia,Jhin,Alistar,Ezreal,Camille,Tahm Kench,Sejuani,Zac,1
1003,3185-3701,Red,Galio,Trundle,Syndra,Caitlyn,Braum,Xayah,Varus,Sion,Gnar,Ornn,0
1004,3185-3708,Blue,Gnar,Sejuani,Vladimir,Ashe,Braum,Xayah,Sion,Skarner,Alistar,Taric,0
1005,3185-3708,Red,Camille,Kha'Zix,Galio,Caitlyn,Tahm Kench,Varus,Olaf,Ezreal,Kog'Maw,Tristana,1
1006,3186-3717,Blue,Ornn,Sejuani,Taliyah,Tristana,Leona,Aurelion Sol,Caitlyn,Vladimir,Rakan,Tahm Kench,0
1007,3186-3717,Red,Sion,Olaf,Azir,Ezreal,Janna,Karma,Alistar,Cho'Gath,Braum,Shen,1
1008,3186-3721,Blue,Sion,Sejuani,Swain,Xayah,Tahm Kench,Alistar,Cho'Gath,Karma,Taliyah,Shen,0
1009,3186-3721,Red,Illaoi,Jarvan IV,Cassiopeia,Varus,Janna,Aurelion Sol,Caitlyn,Vladimir,Azir,Kog'Maw,1
1010,3186-3726,Blue,Olaf,Skarner,Taliyah,Kog'Maw,Tahm Kench,Alistar,Cho'Gath,Karma,Janna,Taric,1
1011,3186-3726,Red,Gnar,Sejuani,LeBlanc,Varus,Shen,Caitlyn,Aurelion Sol,Vladimir,Fiora,Xayah,0
1012,3187-3719,Blue,Gnar,Olaf,Vladimir,Varus,Leona,Tristana,Singed,Xayah,Janna,Taric,0
1013,3187-3719,Red,Ornn,Jarvan IV,Karma,Caitlyn,Alistar,Ryze,Galio,Sion,Braum,Tahm Kench,1
1014,3187-3723,Blue,Ornn,Olaf,Karma,Varus,Alistar,Ryze,Galio,Sion,Vladimir,Malzahar,1
1015,3187-3723,Red,Cho'Gath,Kha'Zix,Jayce,Caitlyn,Tahm Kench,Tristana,Singed,Xayah,Janna,Lulu,0
1016,3188-3718,Blue,Ornn,Zac,Vladimir,Xayah,Rakan,Sion,Gnar,Caitlyn,Braum,Alistar,1
1017,3188-3718,Red,Cho'Gath,Sejuani,Azir,Tristana,Poppy,Olaf,Camille,Ryze,Gangplank,Kassadin,0
1018,3188-3722,Blue,Jayce,Sejuani,Corki,Tristana,Shen,Camille,Vladimir,Xayah,Gangplank,Jax,1
1019,3188-3722,Red,Fiora,Olaf,Galio,Varus,Alistar,Sion,Caitlyn,Gnar,Braum,Ornn,0
1020,3188-3725,Blue,Jax,Rek'Sai,Karma,Kog'Maw,Tahm Kench,Sion,Caitlyn,Tristana,Shen,Janna,1
1021,3188-3725,Red,Ornn,Zac,Galio,Varus,Bard,Camille,Xayah,Vladimir,Gangplank,Sejuani,0
1022,3189-3720,Blue,Maokai,Zac,Karma,Xayah,Rakan,Syndra,Skarner,Varus,Jayce,Ryze,1
1023,3189-3720,Red,Gnar,Sejuani,Orianna,Tristana,Tahm Kench,Galio,Camille,Olaf,Azir,Sion,0
1024,3189-3724,Blue,Sion,Sejuani,Karma,Varus,Thresh,Syndra,Skarner,Tahm Kench,Ryze,Caitlyn,1
1025,3189-3724,Red,Camille,Xin Zhao,LeBlanc,Tristana,Alistar,Galio,Xayah,Olaf,Gnar,Azir,0
1026,3190-3730,Blue,Gnar,Olaf,Sion,Kog'Maw,Tahm Kench,Galio,Caitlyn,Vladimir,Braum,Alistar,1
1027,3190-3730,Red,Camille,Jarvan IV,Karma,Varus,Taric,Azir,Ryze,Rakan,Xayah,Tristana,0
1028,3190-3734,Blue,Cho'Gath,Sejuani,Vladimir,Varus,Janna,Azir,Ryze,Rakan,Gnar,Jayce,1
1029,3190-3734,Red,Ornn,Olaf,Kassadin,Caitlyn,Tahm Kench,Galio,Camille,Sion,Braum,Alistar,0
1030,3190-3735,Blue,Fiora,Olaf,Sion,Kog'Maw,Tahm Kench,Galio,Caitlyn,Vladimir,Braum,Alistar,1
1031,3190-3735,Red,Camille,Sejuani,Karma,Varus,Shen,Azir,Ryze,Rakan,Gnar,Jayce,0
1032,3191-3727,Blue,Gnar,Olaf,Cassiopeia,Varus,Zilean,Sion,Camille,Rakan,Kog'Maw,Xayah,1
1033,3191-3727,Red,Ornn,Zac,Ryze,Caitlyn,Tahm Kench,Gangplank,Vladimir,Azir,Janna,Taric,0
1034,3191-3731,Blue,Cho'Gath,Olaf,Cassiopeia,Xayah,Taric,Sion,Camille,Rakan,Evelynn,Kha'Zix,1
1035,3191-3731,Red,Kled,Skarner,Ryze,Varus,Tahm Kench,Gangplank,Vladimir,Gnar,Fiora,Rumble,0
1036,3192-3729,Blue,Maokai,Olaf,Azir,Varus,Taric,Tahm Kench,Ryze,Camille,LeBlanc,Jarvan IV,0
1037,3192-3729,Red,Gnar,Lee Sin,Taliyah,Caitlyn,Alistar,Sion,Xayah,Galio,Braum,Shen,1
1038,3192-3733,Blue,Jayce,Olaf,Ryze,Varus,Thresh,Xayah,Galio,Camille,Jarvan IV,Sejuani,1
1039,3192-3733,Red,Shen,Kha'Zix,Taliyah,Caitlyn,Braum,Tahm Kench,Sion,Gnar,Alistar,Gangplank,0
1040,3193-3728,Blue,Camille,Jarvan IV,LeBlanc,Varus,Tahm Kench,Xayah,Ryze,Ornn,Braum,Shen,1
1041,3193-3728,Red,Sion,Rek'Sai,Taliyah,Caitlyn,Morgana,Olaf,Zilean,Lee Sin,Galio,Azir,0
1042,3193-3732,Blue,Gangplank,Jarvan IV,Ryze,Varus,Taric,Lee Sin,Olaf,Xayah,Cassiopeia,Azir,0
1043,3193-3732,Red,Camille,Skarner,Zilean,Jinx,Tahm Kench,Ornn,Taliyah,Sion,Braum,Morgana,1
1044,3194-3764,Blue,Camille,Sejuani,Sion,Xayah,Shen,Azir,Skarner,Rakan,Tahm Kench,Janna,0
1045,3194-3764,Red,Gangplank,Zac,Ryze,Caitlyn,Braum,Olaf,Varus,Galio,Jinx,Kog'Maw,1
1046,3194-3765,Blue,Camille,Sejuani,Sion,Xayah,Taric,Azir,Skarner,Rakan,Gangplank,Janna,1
1047,3194-3765,Red,Gnar,Jarvan IV,Swain,Caitlyn,Braum,Olaf,Varus,Galio,Shen,Kog'Maw,0
1048,3194-3772,Blue,Cho'Gath,Jarvan IV,Galio,Xayah,Janna,Azir,Skarner,Rakan,Braum,Ezreal,1
1049,3194-3772,Red,Camille,Sejuani,Corki,Caitlyn,Morgana,Olaf,Varus,Sion,Shen,Taric,0
1050,3195-3766,Blue,Cho'Gath,Olaf,Cassiopeia,Caitlyn,Taric,Vladimir,Xayah,Swain,Varus,Tristana,1
1051,3195-3766,Red,Gnar,Nocturne,Galio,Jhin,Tahm Kench,Camille,Kog'Maw,Sion,Fiora,Kled,0
1052,3195-3767,Blue,Sion,Lee Sin,Karma,Kog'Maw,Tahm Kench,Camille,Galio,Cassiopeia,Kled,Fiora,1
1053,3195-3767,Red,Cho'Gath,Kha'Zix,Ryze,Caitlyn,Taric,Swain,Rakan,Olaf,Vladimir,Kassadin,0
1054,3195-3773,Blue,Kled,Olaf,Taliyah,Jinx,Tahm Kench,Vladimir,Xayah,Swain,Taric,Kassadin,1
1055,3195-3773,Red,Sion,Lee Sin,Karma,Kog'Maw,Janna,Camille,Cassiopeia,Kha'Zix,Varus,Jhin,0
1056,3196-3770,Blue,Ornn,Kha'Zix,Azir,Caitlyn,Braum,Galio,Rakan,Zac,Alistar,Shen,0
1057,3196-3770,Red,Gnar,Sejuani,Ryze,Varus,Taric,Swain,Sion,Olaf,Skarner,Jarvan IV,1
1058,3196-3771,Blue,Jayce,Jarvan IV,Sion,Ashe,Zyra,Azir,Ryze,Olaf,Ornn,Gangplank,0
1059,3196-3771,Red,Gnar,Sejuani,Corki,Caitlyn,Tahm Kench,Rakan,Galio,Swain,Taric,Alistar,1
1060,3196-3774,Blue,Sion,Xin Zhao,Taliyah,Varus,Braum,Galio,Rakan,Zac,Alistar,Taric,0
1061,3196-3774,Red,Ornn,Sejuani,Swain,Caitlyn,Thresh,Tahm Kench,Azir,Olaf,Ryze,Skarner,1
1062,3197-3768,Blue,Gangplank,Olaf,Ryze,Varus,Janna,Vladimir,Jarvan IV,Shen,None,None,0
1063,3197-3768,Red,Camille,Sejuani,Cassiopeia,Kog'Maw,Tahm Kench,Galio,Braum,None,None,None,1
1064,3197-3769,Blue,Gnar,Jarvan IV,Ryze,Caitlyn,Morgana,Cassiopeia,Varus,Kog'Maw,Camille,Draven,0
1065,3197-3769,Red,Aatrox,Sejuani,Azir,Ezreal,Alistar,Vladimir,Galio,Xayah,Olaf,Zac,1
1066,3198-3777,Blue,Camille,Jarvan IV,Corki,Varus,Braum,Sejuani,Alistar,Xayah,Thresh,Azir,1
1067,3198-3777,Red,Swain,Skarner,Galio,Ezreal,Shen,Olaf,Tahm Kench,Sion,Taliyah,Ryze,0
1068,3198-3781,Blue,Gnar,Zac,Azir,Ezreal,Alistar,Galio,Tahm Kench,Olaf,Sion,Taliyah,0
1069,3198-3781,Red,Camille,Skarner,Syndra,Varus,Braum,Sejuani,Xayah,Gangplank,Tristana,Caitlyn,1
1070,3199-3776,Blue,Vladimir,Olaf,Ryze,Caitlyn,Morgana,Swain,Sion,Rakan,Janna,Cho'Gath,1
1071,3199-3776,Red,Shen,Jarvan IV,Zoe,Kog'Maw,Lulu,Karma,Camille,Gangplank,Thresh,Gnar,0
1072,3199-3780,Blue,Gnar,Olaf,Ryze,Varus,Alistar,Swain,Sion,Rakan,Janna,Tahm Kench,1
1073,3199-3780,Red,Cho'Gath,Jarvan IV,Azir,Kog'Maw,Braum,Camille,Karma,Caitlyn,Gangplank,Vladimir,0
1074,3200-3778,Blue,Sion,Nidalee,Taliyah,Varus,Tahm Kench,Camille,Swain,Cassiopeia,Gnar,Shen,1
1075,3200-3778,Red,Ornn,Zac,Ryze,Xayah,Rakan,Olaf,Galio,Jarvan IV,Sejuani,Jax,0
1076,3200-3782,Blue,Sion,Skarner,Karma,Caitlyn,Braum,Galio,Camille,Olaf,Nidalee,Rakan,1
1077,3200-3782,Red,Gnar,Jarvan IV,Ryze,Xayah,Thresh,Swain,Cassiopeia,Tahm Kench,Taliyah,Zac,0
1078,3200-3784,Blue,Sion,Zac,Ryze,Varus,Tahm Kench,Swain,Camille,Cassiopeia,Braum,Alistar,0
1079,3200-3784,Red,Cho'Gath,Sejuani,Karma,Caitlyn,Janna,Olaf,Galio,Nidalee,Azir,Taliyah,1
1080,3201-3775,Blue,Swain,Nidalee,Cassiopeia,Ashe,Tahm Kench,Xayah,Taliyah,Caitlyn,Kog'Maw,Ezreal,1
